time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0003,-5.000,189.495,187.677,0.909,10.909
0.1008,-5.000,360.843,397.726,-18.442,1.558
0.2029,-5.000,454.735,494.290,-19.777,0.223
0.3048,-5.000,454.300,494.237,-19.968,0.032
0.4065,-5.000,454.049,494.040,-19.995,0.005
0.5083,-5.000,453.839,493.837,-19.999,0.001
0.6099,-4.000,453.916,492.773,-19.428,-3.428
0.7117,-4.000,456.800,489.780,-16.490,-0.490
0.8135,-4.000,457.170,489.310,-16.070,-0.070
0.9148,-3.000,457.451,488.328,-15.439,-3.439
1.0168,-2.000,460.744,484.584,-11.920,-3.920
1.1185,-2.000,464.296,481.416,-8.560,-0.560
1.2216,-1.000,465.220,480.237,-7.509,-3.509
1.3232,-1.000,468.510,477.513,-4.501,-0.501
1.4247,0.000,469.468,476.468,-3.500,-3.500
1.5265,1.000,472.903,472.760,0.071,-3.929
1.6280,2.000,476.621,468.600,4.010,-3.990
1.7303,2.000,480.237,465.377,7.430,-0.570
1.8316,3.000,480.981,464.001,8.490,-3.510
1.9335,3.000,484.100,461.103,11.499,-0.501
2.0351,3.000,484.631,460.774,11.928,-0.072
2.1367,3.000,484.785,460.806,11.990,-0.010
2.2398,3.000,484.880,460.883,11.999,-0.001
2.3413,3.000,484.960,460.960,12.000,-0.000
2.4437,3.000,485.032,461.032,12.000,-0.000
2.5458,3.000,485.099,461.099,12.000,-0.000
2.6469,4.000,485.236,460.093,12.571,-3.429
2.7487,4.000,488.174,457.154,15.510,-0.490
2.8501,4.000,488.594,456.734,15.930,-0.070
2.9518,4.000,488.654,456.674,15.990,-0.010
3.0533,4.000,488.663,456.666,15.999,-0.001
3.1549,4.000,488.664,456.665,16.000,-0.000
3.2563,4.000,488.665,456.665,16.000,-0.000
3.3575,3.000,487.789,456.932,15.429,3.429
3.4598,3.000,484.971,459.991,12.490,0.490
3.5616,2.000,483.786,460.789,11.499,3.499
3.6638,2.000,481.010,464.010,8.500,0.500
3.7653,2.000,480.786,464.643,8.071,0.071
3.8664,1.000,480.037,465.160,7.439,3.439
3.9679,0.000,476.508,468.668,3.920,3.920
