time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0004,23.000,153.461,157.209,-1.874,-52.474
0.1012,23.000,349.584,275.592,36.996,-13.604
0.2039,23.000,517.066,422.920,47.073,-3.527
0.3060,22.000,613.339,513.805,49.767,1.367
0.4068,21.000,610.743,513.071,48.836,2.636
0.5079,20.000,607.436,513.506,46.965,2.965
0.6085,18.000,603.873,514.010,44.932,5.332
0.7096,16.000,598.872,516.582,41.145,5.945
0.8111,15.000,593.928,520.283,36.823,3.823
0.9123,13.000,590.480,522.172,34.154,5.554
6.1596,7.000,154.586,157.004,-1.209,-14.509
6.2631,7.000,324.002,305.316,9.343,-3.957
6.3648,7.000,485.767,461.325,12.221,-1.079
6.4663,7.000,645.460,619.449,13.006,-0.294
6.5674,6.000,804.456,777.671,13.392,1.992
6.6688,4.000,802.609,778.031,12.289,4.689
6.7708,0.000,798.726,779.587,9.570,9.570
6.8725,-4.000,791.067,784.465,3.301,10.901
6.9743,-8.000,782.231,790.103,-3.936,11.264
7.0766,-11.000,773.246,796.465,-11.610,9.290
7.1787,-14.000,765.561,801.257,-17.848,8.752
7.2798,-17.000,758.143,805.533,-23.695,8.605
7.3806,-19.000,751.026,810.241,-29.608,6.492
7.4824,-22.000,745.073,812.696,-33.811,7.989
7.5831,-23.000,738.547,817.444,-39.449,4.251
7.6847,-26.000,734.116,818.161,-42.022,7.378
7.7866,-27.000,727.934,822.364,-47.215,4.085
7.8885,-30.000,723.532,822.867,-49.668,7.332
7.9906,-31.000,717.298,826.953,-54.828,4.072
8.0954,-33.000,713.134,828.021,-57.444,5.256
8.1976,-34.000,708.379,830.567,-61.094,3.506
8.2989,-35.000,704.906,831.848,-63.471,3.029
8.4009,-37.000,701.481,832.138,-65.328,4.972
8.5024,-38.000,696.915,834.458,-68.771,3.429
8.6035,-40.000,693.174,835.013,-70.919,5.081
8.7057,-43.000,687.892,836.084,-74.096,7.604
8.8075,-46.000,680.703,838.919,-79.108,8.292
8.9092,-50.000,672.641,841.536,-84.448,10.552
9.0114,-50.000,664.061,848.305,-92.122,2.878
9.1123,-46.000,659.165,848.977,-94.906,-7.506
9.2139,-41.000,661.816,842.438,-90.311,-12.411
9.3160,-36.000,668.591,832.887,-82.148,-13.748
9.4174,-32.000,677.341,823.022,-72.840,-12.040
9.5185,-29.000,685.707,814.911,-64.602,-9.502
9.6196,-26.000,692.457,808.876,-58.210,-8.810
9.7219,-23.000,698.914,803.556,-52.321,-8.621
9.8238,-20.000,705.429,798.568,-46.569,-8.569
9.9259,-17.000,712.085,793.796,-40.855,-8.555
10.0281,-14.000,718.896,789.199,-35.151,-8.551
10.1293,-9.000,724.870,784.462,-29.796,-12.696
10.2313,-4.000,734.208,777.061,-21.426,-13.826
10.3335,1.000,744.531,769.000,-12.234,-14.134
10.4349,4.000,755.893,760.840,-2.473,-10.073
10.5363,6.000,764.587,755.572,4.507,-6.893
10.6372,8.000,770.670,752.320,9.175,-6.025
10.7384,12.000,774.543,748.812,12.866,-9.934
10.8401,15.000,781.578,742.433,19.573,-8.927
10.9416,18.000,787.614,736.520,25.547,-8.653
11.0429,22.000,792.553,730.254,31.149,-10.651
11.1448,25.000,799.330,722.576,38.377,-9.123
11.2459,28.000,804.793,715.805,44.494,-8.706
11.3476,31.000,809.765,709.150,50.307,-8.593
11.4497,34.000,664.471,533.016,65.728,-9.072
11.5511,35.000,606.718,461.985,72.366,-4.634
11.6533,37.000,608.724,457.452,75.636,-5.764
11.7551,38.000,612.054,452.406,79.824,-3.776
11.8564,39.000,613.884,448.804,82.540,-3.260
11.9576,39.000,615.884,445.974,84.955,-0.845
12.0588,39.000,616.128,444.967,85.581,-0.219
12.1598,39.000,615.940,444.453,85.743,-0.057
12.2612,38.000,615.436,443.703,85.867,2.267
12.3625,37.000,613.358,444.819,84.269,2.869
12.4645,35.000,610.745,446.131,82.307,5.307
12.5666,33.000,606.570,449.493,78.539,5.939
12.6687,32.000,602.375,453.933,74.221,3.821
12.7708,31.000,599.834,456.890,71.472,3.272
12.8729,29.000,597.557,459.135,69.211,5.411
12.9744,27.000,593.889,463.157,65.366,5.966
13.0760,25.000,589.987,467.768,61.110,6.110
13.1781,23.000,586.143,472.649,56.747,6.147
13.2799,21.000,582.422,477.708,52.357,6.157
13.3818,18.000,578.609,482.528,48.041,8.441
13.4841,16.000,573.575,489.672,41.951,6.751
13.5858,13.000,569.677,495.288,37.195,8.595
13.6880,10.000,564.633,502.488,31.073,9.073
13.7904,7.000,559.437,510.244,24.597,9.197
13.8922,4.000,554.335,518.277,18.029,9.229
23.3804,-8.000,155.987,154.684,0.652,18.252
23.4816,-8.000,301.160,326.896,-12.868,4.732
23.5840,-8.000,456.384,489.131,-16.373,1.227
23.6863,-9.000,550.163,584.564,-17.200,2.600
23.7879,-11.000,546.992,584.918,-18.963,5.237
23.8898,-13.000,541.788,587.146,-22.679,5.921
23.9914,-15.000,536.004,589.809,-26.902,6.098
24.0924,-17.000,530.023,592.535,-31.256,6.144
24.1949,-19.000,523.945,595.233,-35.644,6.156
24.2964,-22.000,517.387,597.306,-39.960,8.440
24.3978,-24.000,509.443,601.540,-46.049,6.751
24.4994,-26.000,502.706,604.480,-50.887,6.313
24.6006,-29.000,495.839,606.477,-55.319,8.481
24.7035,-30.000,488.102,611.142,-61.520,4.480
24.8054,-32.000,482.941,612.292,-64.675,5.725
24.9068,-34.000,476.827,614.333,-68.753,6.047
25.0080,-35.000,470.860,617.161,-73.151,3.849
25.1094,-37.000,466.135,617.813,-75.839,5.561
25.2113,-37.000,460.943,620.859,-79.958,1.442
25.3129,-38.000,458.473,620.362,-80.945,2.655
25.4162,-39.000,455.127,620.787,-82.830,2.970
25.5174,-40.000,451.568,621.466,-84.949,3.051
25.6191,-40.000,448.383,622.801,-87.209,0.791
25.7204,-42.000,446.118,621.382,-87.632,4.768
25.8224,-43.000,441.276,623.441,-91.082,3.518
25.9235,-44.000,437.376,624.589,-93.607,3.193
26.0251,-45.000,433.730,625.511,-95.891,3.109
26.1269,-45.000,430.574,626.961,-98.194,0.806
26.2297,-46.000,428.777,626.196,-98.710,2.490
26.3311,-61.000,419.936,618.600,-99.332,34.868
26.4342,-64.000,391.304,641.135,-124.916,15.884
26.5354,-67.000,376.689,649.564,-136.437,10.963
26.6375,-69.000,366.094,654.884,-144.395,7.405
26.7394,-72.000,357.739,657.010,-149.636,8.764
26.8409,-75.000,348.338,660.105,-155.883,9.117
26.9439,-76.000,339.469,664.579,-162.555,4.645
27.0453,-77.000,333.993,665.821,-165.914,3.486
27.1482,-77.000,329.863,666.855,-168.496,0.904
27.2503,-76.000,327.384,665.878,-169.247,-2.047
27.3517,-75.000,327.325,662.950,-167.812,-2.812
27.4528,-75.000,328.434,659.892,-165.729,-0.729
27.5544,-72.000,326.921,657.788,-165.433,-7.033
27.6560,-70.000,330.896,651.669,-160.386,-6.386
27.7578,-70.000,335.441,646.753,-155.656,-1.656
27.8595,-69.000,336.111,645.133,-154.511,-2.711
27.9610,-67.000,337.311,642.642,-152.666,-5.266
28.0642,-66.000,341.033,638.726,-148.847,-3.647
28.1657,-64.000,343.273,635.890,-146.308,-5.508
28.2683,-62.000,347.109,631.891,-142.391,-5.991
28.3697,-45.000,345.718,624.395,-139.338,-40.338
28.4716,-43.000,377.539,596.782,-109.621,-15.021
28.5738,-41.000,390.631,587.946,-98.657,-8.457
28.6755,-39.000,398.882,583.994,-92.556,-6.756
28.7770,-36.000,405.508,581.099,-87.796,-8.596
28.8798,-33.000,413.635,576.981,-81.673,-9.073
28.9821,-31.000,422.629,572.859,-75.115,-6.915
29.0835,-29.000,430.021,570.333,-70.156,-6.356
