time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0007,16.000,154.973,131.506,11.733,-23.467
0.1023,16.000,327.196,272.440,27.378,-7.822
0.2034,16.000,457.673,392.488,32.593,-2.607
0.3057,16.000,457.762,389.100,34.331,-0.869
0.4068,16.000,457.022,387.201,34.910,-0.290
0.5079,15.000,454.786,386.046,34.370,1.370
0.6096,15.000,453.517,386.603,33.457,0.457
0.7114,15.000,452.927,386.622,33.152,0.152
0.8134,15.000,452.597,386.496,33.051,0.051
0.9148,15.000,452.381,386.347,33.017,0.017
1.0163,14.000,450.850,386.306,32.272,1.472
1.1181,14.000,450.240,387.659,31.291,0.491
