time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0005,-5.000,3.640,33.640,-15.000,0.000
0.0227,-5.000,22.176,52.176,-15.000,0.000
0.1157,-5.000,40.756,70.756,-15.000,0.000
0.2218,-5.000,59.378,89.378,-15.000,0.000
0.3168,-5.000,78.038,108.038,-15.000,0.000
0.4216,-5.000,96.733,126.733,-15.000,0.000
0.5178,-5.000,115.460,145.460,-15.000,0.000
0.6163,-4.000,134.150,158.150,-12.000,0.000
0.7224,-4.000,153.300,177.300,-12.000,0.000
0.8206,-4.000,172.445,196.445,-12.000,0.000
0.9171,-4.000,191.587,215.587,-12.000,0.000
1.0243,-3.000,209.846,227.846,-9.000,0.000
1.1138,-3.000,229.411,247.411,-9.000,0.000
1.2224,-3.000,248.940,266.940,-9.000,0.000
1.3193,-3.000,268.433,286.433,-9.000,0.000
1.4142,-3.000,287.896,305.896,-9.000,0.000
1.5237,-3.000,307.329,325.329,-9.000,0.000
1.6219,-2.000,325.855,337.855,-6.000,0.000
1.7188,-2.000,345.667,357.667,-6.000,0.000
1.8271,-1.000,364.543,370.543,-3.000,0.000
1.9229,-1.000,384.676,390.676,-3.000,0.000
2.0209,-1.000,404.726,410.726,-3.000,0.000
2.1173,-1.000,424.700,430.700,-3.000,0.000
2.2134,-1.000,444.604,450.604,-3.000,0.000
2.3191,-1.000,464.444,470.444,-3.000,0.000
2.4151,0.000,483.344,483.344,0.000,0.000
2.5228,0.000,503.500,503.500,0.000,0.000
2.6179,1.000,522.452,516.452,3.000,0.000
2.7144,1.000,542.655,536.655,3.000,0.000
2.8204,2.000,561.650,549.650,6.000,0.000
2.9164,3.000,580.773,562.773,9.000,0.000
3.0202,3.000,601.135,583.135,9.000,0.000
3.1163,4.000,620.275,596.275,12.000,0.000
3.2199,3.000,633.772,615.772,9.000,0.000
3.3169,2.000,647.597,635.597,6.000,0.000
3.4235,1.000,661.724,655.724,3.000,0.000
3.5201,0.000,676.129,676.129,0.000,0.000
3.6168,0.000,697.669,697.669,0.000,0.000
3.7146,0.000,719.014,719.014,0.000,0.000
3.8208,-1.000,733.059,739.059,-3.000,0.000
3.9168,-1.000,754.268,760.268,-3.000,0.000
4.0242,-2.000,761.823,773.823,-6.000,0.000
4.1209,-3.000,756.699,774.699,-9.000,0.000
4.2212,-4.000,751.625,775.625,-12.000,0.000
4.3189,-6.000,739.477,775.477,-18.000,0.000
