time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0004,2.000,-9.645,46.926,-28.286,-34.286
0.0651,2.000,24.155,51.012,-13.429,-21.429
0.1608,1.000,60.963,49.749,5.607,1.607
0.2563,1.000,79.518,69.509,5.004,1.004
0.3620,2.000,85.099,97.843,-6.372,-14.372
0.4571,2.000,109.717,111.682,-0.983,-8.983
0.5652,2.000,132.303,127.532,2.386,-5.614
0.6618,2.000,153.617,144.635,4.491,-3.509
0.7579,2.000,174.133,162.519,5.807,-2.193
0.8634,2.000,194.146,180.888,6.629,-1.371
0.9598,1.000,220.941,184.654,18.143,14.143
