time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0006,-3.000,190.146,188.946,0.600,7.200
0.1015,-3.000,375.421,385.298,-4.938,1.662
0.2037,-3.000,564.970,577.403,-6.217,0.383
0.3047,-3.000,628.191,641.214,-6.512,0.088
0.4064,-3.000,627.988,641.147,-6.580,0.020
0.5079,-3.000,627.849,641.039,-6.595,0.005
0.6101,-2.000,627.089,640.963,-6.937,-2.537
0.7122,-2.000,629.056,639.027,-4.986,-0.586
0.8130,-1.000,628.878,638.625,-4.874,-2.674
0.9150,-1.000,631.068,636.702,-2.817,-0.617
1.0168,-1.000,631.666,636.351,-2.342,-0.142
1.1186,-1.000,631.888,636.354,-2.233,-0.033
1.2202,-1.000,632.017,636.433,-2.208,-0.008
1.3214,-1.000,632.119,636.522,-2.202,-0.002
1.4227,-1.000,632.208,636.609,-2.200,-0.000
1.5247,-1.000,632.289,636.690,-2.200,-0.000
1.6264,0.000,631.722,636.799,-2.538,-2.538
1.7281,0.000,633.863,635.035,-0.586,-0.586
1.8305,0.000,634.487,634.758,-0.135,-0.135
1.9321,-1.000,634.594,633.979,0.307,2.507
2.0340,-1.000,632.756,635.999,-1.621,0.579
2.1362,-2.000,632.237,635.693,-1.728,2.672
2.2383,-5.000,629.729,635.265,-2.768,8.232
2.3390,-5.000,623.247,641.447,-9.100,1.900
2.4405,-5.000,621.647,642.770,-10.562,0.438
2.5417,-4.000,620.540,643.015,-11.237,-2.437
2.6431,-2.000,621.134,641.212,-10.039,-5.639
2.7444,-1.000,625.073,637.153,-6.040,-3.840
2.8482,-1.000,628.371,634.544,-3.086,-0.886
2.9496,-1.000,629.370,634.179,-2.404,-0.204
3.0514,-2.000,629.661,633.479,-1.909,2.491
3.1532,-2.000,627.957,635.607,-3.825,0.575
3.2549,-2.000,627.710,636.245,-4.267,0.133
3.3568,-3.000,627.630,635.692,-4.031,2.569
3.4588,-3.000,625.762,637.777,-6.007,0.593
3.5610,-4.000,625.249,637.498,-6.125,2.675
3.6621,-4.000,623.227,639.592,-8.183,0.617
3.7631,-5.000,622.627,639.265,-8.319,2.681
3.8649,-6.000,620.381,640.467,-10.043,3.157
3.9662,-6.000,617.872,642.815,-12.471,0.729
4.0678,-6.000,617.238,643.302,-13.032,0.168
4.1696,-6.000,617.041,643.363,-13.161,0.039
4.2711,-6.000,616.948,643.330,-13.191,0.009
4.3723,-5.000,616.241,643.314,-13.536,-2.536
4.4736,-6.000,618.102,640.596,-11.247,1.953
4.5757,-6.000,616.606,642.104,-12.749,0.451
4.6771,-6.000,616.264,642.456,-13.096,0.104
4.7784,-6.000,616.189,642.541,-13.176,0.024
4.8806,-6.000,616.175,642.564,-13.194,0.006
4.9822,-6.000,616.175,642.572,-13.199,0.001
5.0844,-6.000,616.178,642.577,-13.200,0.000
5.1866,-6.000,616.181,642.581,-13.200,0.000
5.2876,-6.000,616.184,642.584,-13.200,0.000
5.3884,-6.000,616.187,642.587,-13.200,0.000
5.4896,-5.000,615.547,642.624,-13.538,-2.538
5.5913,-3.000,616.338,640.863,-12.263,-5.663
5.6938,-1.000,619.762,636.930,-8.584,-6.384
5.7953,2.000,622.927,632.304,-4.689,-9.089
5.8975,7.000,626.274,625.054,0.610,-14.790
5.9995,5.000,637.925,612.597,12.664,1.664
6.1016,3.000,637.142,613.021,12.061,5.461
6.2032,3.000,633.577,617.856,7.860,1.260
6.3045,4.000,632.357,619.252,6.552,-2.248
6.4060,4.000,634.567,618.005,8.281,-0.519
6.5073,3.000,635.444,617.406,9.019,2.419
6.6088,3.000,634.111,619.794,7.158,0.558
6.7112,4.000,633.332,620.552,6.390,-2.410
6.8128,4.000,635.576,619.088,8.244,-0.556
6.9144,4.000,636.363,619.020,8.672,-0.128
7.0154,4.000,636.792,619.251,8.770,-0.030
7.1166,4.000,637.119,619.532,8.793,-0.007
7.2184,5.000,636.569,619.649,8.460,-2.540
7.3197,5.000,638.724,617.896,10.414,-0.586
7.4220,6.000,638.525,617.472,10.526,-2.674
7.5237,6.000,640.695,615.530,12.583,-0.617
7.6258,5.000,641.309,614.517,13.396,2.396
7.7290,5.000,639.683,616.577,11.553,0.553
7.8310,4.000,639.491,616.559,11.466,2.666
7.9320,3.000,637.778,618.271,9.754,3.154
8.0344,3.000,635.752,621.096,7.328,0.728
8.1369,2.000,635.594,621.382,7.106,2.706
8.2389,2.000,633.971,623.922,5.025,0.625
8.3403,2.000,633.913,624.824,4.544,0.144
8.4417,1.000,634.224,624.681,4.772,2.572
8.5432,1.000,632.723,627.137,2.793,0.593
8.6453,0.000,632.741,627.390,2.675,2.675
8.7473,-1.000,631.049,629.138,0.956,3.156
8.8506,-1.000,629.048,631.991,-1.472,0.728
8.9519,-2.000,628.722,632.109,-1.693,2.707
9.0529,-2.000,626.945,634.496,-3.775,0.625
9.1546,-3.000,626.587,634.422,-3.917,2.683
9.2745,-4.000,624.567,635.852,-5.642,3.158
9.3769,-5.000,622.109,637.575,-7.733,3.267
9.4784,-5.000,619.659,640.151,-10.246,0.754
9.5807,-6.000,618.978,639.953,-10.488,2.712
9.6827,-7.000,616.731,641.202,-12.236,3.164
9.7858,-9.000,613.922,641.907,-13.993,5.807
9.8885,-11.000,608.972,644.538,-17.783,6.417
9.9902,-15.000,603.139,645.870,-21.365,11.635
10.0922,-21.000,592.773,649.342,-28.284,17.916
10.1940,-29.000,576.961,655.676,-39.358,24.442
10.2961,-35.000,556.054,668.311,-56.129,20.871
10.3975,-34.000,537.952,682.996,-72.522,2.278
10.4987,-26.000,529.887,683.851,-76.982,-19.782
10.6004,-18.000,539.849,668.794,-64.473,-24.873
10.7024,-12.000,555.983,650.724,-47.371,-20.971
10.8030,-9.000,571.696,636.206,-32.255,-12.455
10.9051,-7.000,581.741,628.443,-23.351,-7.951
11.0081,-6.000,589.065,624.212,-17.573,-4.373
11.1102,-5.000,593.609,622.705,-14.548,-3.548
11.2115,-5.000,598.135,621.773,-11.819,-0.819
11.3139,-5.000,600.419,622.796,-11.189,-0.189
11.4156,-5.000,602.085,624.172,-11.044,-0.044
11.5174,-4.000,602.875,625.572,-11.349,-2.549
11.6186,-4.000,606.243,625.020,-9.388,-0.588
11.7206,-2.000,606.706,625.931,-9.613,-5.213
11.8228,-1.000,611.505,623.388,-5.941,-3.741
11.9238,1.000,614.344,621.825,-3.740,-5.940
12.0252,1.000,620.301,618.642,0.829,-1.371
12.1264,1.000,622.631,618.864,1.884,-0.316
12.2281,2.000,623.214,619.637,1.789,-2.611
12.3296,1.000,626.281,618.009,4.136,1.936
12.4320,0.000,625.888,619.918,2.985,2.985
12.5338,0.000,624.689,623.311,0.689,0.689
12.6357,1.000,624.334,624.693,-0.179,-2.379
12.7372,2.000,626.203,623.578,1.312,-3.088
12.8385,3.000,628.490,621.792,3.349,-3.251
12.9411,3.000,631.621,619.921,5.850,-0.750
13.0424,4.000,631.943,619.767,6.088,-2.712
13.1440,4.000,634.507,618.158,8.174,-0.626
13.2459,5.000,634.592,617.958,8.317,-2.683
13.3472,4.000,637.038,615.600,10.719,1.919
13.4494,4.000,636.002,617.516,9.243,0.443
13.5516,4.000,636.066,618.262,8.902,0.102
13.6536,4.000,636.360,618.713,8.824,0.024
13.7556,4.000,636.685,619.074,8.805,0.005
13.8573,4.000,636.996,619.393,8.801,0.001
13.9593,4.000,637.285,619.684,8.800,0.000
14.0607,5.000,636.717,619.794,8.462,-2.538
14.1624,4.000,638.893,617.388,10.753,1.953
14.2757,4.000,637.686,619.184,9.251,0.451
14.3772,4.000,637.610,619.802,8.904,0.104
14.4784,3.000,637.813,619.488,9.162,2.562
14.5801,4.000,635.357,621.652,6.853,-1.947
14.6814,4.000,637.120,620.419,8.351,-0.449
14.7830,4.000,637.710,620.318,8.696,-0.104
14.8849,5.000,637.180,620.305,8.438,-2.562
14.9872,5.000,639.301,618.484,10.409,-0.591
15.0892,5.000,639.894,618.167,10.864,-0.136
15.1915,4.000,640.161,617.547,11.307,2.507
15.2931,4.000,638.470,619.713,9.379,0.579
15.3950,3.000,638.278,619.734,9.272,2.672
15.4962,2.000,636.578,621.468,7.555,3.155
15.5992,2.000,634.567,624.310,5.128,0.728
15.7018,1.000,634.424,624.611,4.906,2.706
15.8034,1.000,632.814,627.165,2.825,0.625
15.9057,0.000,632.802,627.437,2.683,2.683
16.0082,1.000,630.424,629.863,0.281,-1.919
16.1099,0.000,632.358,628.166,2.096,2.096
16.2112,0.000,631.254,630.287,0.484,0.484
16.3131,-1.000,631.193,630.293,0.450,2.650
16.4147,-2.000,629.371,631.871,-1.250,3.150
16.5163,-3.000,627.078,633.747,-3.335,3.265
16.6179,-5.000,624.460,634.799,-5.170,5.830
16.7197,-7.000,619.739,637.694,-8.978,6.422
16.8234,-8.000,614.602,641.760,-13.579,4.021
16.9258,-9.000,611.258,643.926,-16.334,3.466
17.0275,-10.000,608.293,645.616,-18.662,3.338
17.1294,-11.000,605.380,647.163,-20.891,3.309
17.2308,-12.000,602.450,648.645,-23.098,3.302
17.3323,-13.000,599.486,650.085,-25.300,3.300
17.4343,-16.000,596.173,649.819,-26.823,8.377
17.5351,-17.000,589.126,654.982,-32.928,4.472
17.6364,-20.000,584.747,655.452,-35.353,8.647
17.7381,-23.000,577.024,659.002,-40.989,9.611
17.8409,-25.000,568.596,664.007,-47.705,7.295
17.9427,-28.000,561.738,666.340,-52.301,9.299
18.0448,-31.000,553.231,670.108,-58.439,9.761
18.1463,-35.000,544.112,673.299,-64.594,12.406
18.2481,-40.000,532.654,677.544,-72.445,15.555
18.3494,-44.000,518.740,684.853,-83.056,13.744
18.4507,-47.000,506.257,691.483,-92.613,10.787
18.5524,-63.000,493.947,684.938,-95.495,43.105
18.6540,-67.000,457.886,712.484,-127.299,20.101
18.7563,-72.000,439.319,721.457,-141.069,17.331
18.8584,-76.000,422.943,729.037,-153.047,14.153
18.9606,-78.000,409.296,735.809,-163.257,8.343
19.0622,-81.000,400.043,737.361,-168.659,9.541
19.1644,-85.000,389.731,739.020,-174.644,12.356
19.2656,-86.000,377.689,745.309,-183.810,5.390
19.3677,-87.000,371.139,746.374,-187.618,3.782
19.4697,-90.000,365.634,744.658,-189.512,8.488
19.5709,-95.000,356.195,744.893,-194.349,14.651
23.5380,-93.000,217.879,154.926,31.477,236.077
