time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0004,-3.000,61.518,63.768,-1.125,3.375
0.0523,-3.000,122.961,129.429,-3.234,1.266
0.1039,-3.000,185.730,193.781,-4.025,0.475
0.1548,-3.000,249.002,257.646,-4.322,0.178
0.2064,-3.000,312.467,321.333,-4.433,0.067
0.2575,-3.000,376.008,384.958,-4.475,0.025
0.3093,-3.000,439.581,448.562,-4.491,0.009
0.3611,-3.000,503.170,512.163,-4.496,0.004
0.4135,-3.000,566.769,575.766,-4.499,0.001
0.4651,-3.000,630.373,639.372,-4.500,0.000
0.5169,-3.000,693.983,702.982,-4.500,0.000
0.5688,-2.000,757.236,765.485,-4.125,-1.125
0.6202,-2.000,821.679,828.523,-3.422,-0.422
0.6724,-2.000,885.677,891.994,-3.158,-0.158
0.7241,-2.000,949.505,955.624,-3.059,-0.059
0.7759,-2.000,1013.265,1019.310,-3.022,-0.022
0.8275,-2.000,1076.998,1083.014,-3.008,-0.008
0.8786,-1.000,1140.326,1145.642,-2.658,-1.128
0.9303,-1.000,1204.834,1208.800,-1.983,-0.423
0.9820,0.000,1268.556,1271.243,-1.344,-1.284
1.0341,0.000,1269.625,1270.708,-0.541,-0.481
1.0854,1.000,1269.713,1269.384,0.164,-1.306
1.1368,1.000,1270.791,1268.770,1.010,-0.490
1.1883,2.000,1270.820,1267.438,1.691,-1.309
1.2396,3.000,1271.350,1265.582,2.884,-1.616
1.2917,3.000,1272.550,1264.762,3.894,-0.606
1.3442,3.000,1273.103,1264.558,4.273,-0.227
1.3956,4.000,1272.917,1263.338,4.790,-1.210
1.4473,4.000,1273.827,1262.734,5.546,-0.454
1.4987,5.000,1273.762,1261.352,6.205,-1.295
1.5498,5.000,1274.706,1260.678,7.014,-0.486
1.6012,5.000,1275.134,1260.498,7.318,-0.182
1.6529,5.000,1275.362,1260.498,7.432,-0.068
1.7036,6.000,1275.020,1259.321,7.849,-1.151
1.7547,5.000,1274.730,1258.343,8.194,0.694
1.8063,5.000,1274.513,1258.993,7.760,0.260
1.8581,4.000,1273.438,1258.993,7.223,1.223
1.9095,3.000,1271.869,1259.702,6.083,1.583
1.9617,1.000,1269.092,1260.344,4.374,2.844
2.0137,-2.000,1264.343,1261.400,1.471,4.441
2.0657,-1.000,1261.878,1263.797,-0.959,0.541
2.1187,2.000,1260.969,1261.314,-0.172,-3.172
2.1706,3.000,1263.303,1258.932,2.185,-2.315
2.2223,5.000,1264.549,1255.785,4.382,-3.118
2.2732,6.000,1266.735,1253.323,6.706,-2.294
2.3245,6.000,1268.842,1252.563,8.140,-0.860
2.3763,6.000,1269.999,1252.644,8.677,-0.323
2.4281,6.000,1270.770,1253.012,8.879,-0.121
2.4795,7.000,1270.880,1252.221,9.330,-1.170
2.5309,7.000,1272.099,1251.977,10.061,-0.439
2.5824,7.000,1272.822,1252.151,10.335,-0.165
2.6347,7.000,1273.337,1252.460,10.438,-0.062
2.6861,6.000,1272.644,1252.440,10.102,1.102
2.7379,6.000,1272.427,1253.601,9.413,0.413
2.7898,6.000,1272.603,1254.293,9.155,0.155
2.8414,5.000,1271.794,1254.428,8.683,1.183
2.8957,5.000,1271.545,1255.658,7.944,0.444
2.9479,5.000,1271.719,1256.386,7.666,0.166
2.9996,5.000,1272.030,1256.905,7.562,0.062
3.0516,5.000,1272.373,1257.326,7.523,0.023
3.1035,4.000,1271.599,1257.331,7.134,1.134
3.1552,4.000,1271.336,1258.486,6.425,0.425
3.2060,3.000,1270.370,1258.801,5.784,1.284
3.2574,2.000,1268.956,1259.743,4.607,1.607
3.3090,1.000,1267.455,1260.940,3.257,1.727
3.3602,1.000,1267.064,1262.649,2.208,0.648
3.4117,1.000,1267.296,1263.630,1.833,0.243
3.4630,0.000,1266.592,1263.979,1.306,1.216
3.5146,-1.000,1265.199,1264.917,0.141,1.581
3.5664,-1.000,1264.771,1266.526,-0.877,0.593
3.6181,-2.000,1263.705,1266.951,-1.623,1.347
3.6705,-2.000,1263.368,1268.298,-2.465,0.505
3.7218,-1.000,1263.126,1267.997,-2.436,-0.936
3.7735,1.000,1263.441,1265.583,-1.071,-2.601
3.8253,-3.000,1260.873,1262.763,-0.945,3.525
3.8763,-8.000,1253.197,1263.243,-5.023,6.947
3.9281,-10.000,1247.067,1267.297,-10.115,4.855
3.9799,-10.000,1244.677,1270.976,-13.149,1.821
4.0317,-10.000,1244.132,1272.707,-14.287,0.683
4.0841,-11.000,1243.012,1273.190,-15.089,1.381
4.1379,-11.000,1242.656,1274.560,-15.952,0.518
4.1900,-11.000,1242.799,1275.351,-16.276,0.194
4.2421,-12.000,1241.868,1275.412,-16.772,1.198
4.2933,-12.000,1241.519,1276.561,-17.521,0.449
4.3442,-11.000,1241.246,1276.099,-17.427,-0.957
4.3956,-12.000,1241.066,1275.473,-17.204,0.766
4.4472,-12.000,1241.017,1276.382,-17.683,0.287
4.4983,-12.000,1241.232,1276.957,-17.862,0.108
4.5498,-12.000,1241.529,1277.388,-17.930,0.040
4.6017,-12.000,1241.838,1277.748,-17.955,0.015
4.6546,-13.000,1240.897,1277.576,-18.339,1.131
4.7059,-13.000,1240.479,1278.571,-19.046,0.424
4.7578,-14.000,1239.240,1278.612,-19.686,1.284
4.8098,-14.000,1238.687,1279.664,-20.488,0.482
4.8611,-14.000,1238.615,1280.194,-20.789,0.181
4.9131,-15.000,1237.474,1280.029,-21.277,1.193
4.9651,-14.000,1236.567,1279.862,-21.648,-0.678
5.0167,-14.000,1237.297,1279.745,-21.224,-0.254
5.0684,-14.000,1237.737,1279.868,-21.065,-0.095
5.1202,-14.000,1238.056,1280.067,-21.006,-0.036
5.1723,-17.000,1234.599,1278.816,-22.108,3.362
5.2243,-21.000,1227.777,1279.196,-25.709,5.761
5.2753,-24.000,1220.696,1281.565,-30.435,5.535
5.3267,-25.000,1216.230,1284.769,-34.269,3.201
5.3785,-25.000,1214.449,1286.989,-36.270,1.200
5.4305,-25.000,1213.901,1287.940,-37.020,0.450
5.4821,-26.000,1212.566,1287.918,-37.676,1.294
5.5328,-26.000,1211.933,1288.903,-38.485,0.485
5.5836,-26.000,1211.792,1289.368,-38.788,0.182
5.6352,-26.000,1211.827,1289.630,-38.902,0.068
5.6868,-27.000,1210.682,1289.321,-39.319,1.151
5.7376,-27.000,1210.094,1290.171,-40.039,0.431
5.7892,-26.000,1209.584,1289.451,-39.933,-0.963
5.8408,-25.000,1210.059,1287.971,-38.956,-1.486
5.8921,-21.000,1209.882,1282.937,-36.527,-5.057
5.9432,-15.000,1211.679,1273.912,-31.116,-8.646
5.9956,-13.000,1217.837,1267.762,-24.962,-5.492
6.0469,-13.000,1222.873,1265.932,-21.530,-2.060
6.0982,-12.000,1225.274,1265.009,-19.867,-1.897
6.1502,-11.000,1227.579,1264.192,-18.307,-1.837
