time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0007,-24.000,-8.644,58.556,-33.600,0.000
0.0947,-24.000,15.842,83.042,-33.600,0.000
0.1989,-24.000,39.898,107.098,-33.600,0.000
0.2926,-24.000,63.558,130.758,-33.600,0.000
0.3988,-24.000,87.095,154.295,-33.600,0.000
0.4942,-23.000,111.434,175.834,-32.200,0.000
0.6012,-23.000,135.423,199.823,-32.200,0.000
0.6976,-22.000,159.064,220.664,-30.800,0.000
0.7941,-22.000,183.525,245.125,-30.800,0.000
0.8933,-21.000,206.486,265.286,-29.400,0.000
1.0001,-19.000,230.649,283.849,-26.600,0.000
1.0951,-18.000,253.615,304.015,-25.200,0.000
1.2008,-17.000,276.989,324.589,-23.800,0.000
1.2966,-16.000,300.738,345.538,-22.400,0.000
1.3933,-14.000,324.033,363.233,-19.600,0.000
1.4981,-14.000,351.221,390.421,-19.600,0.000
1.5944,-13.000,375.767,412.167,-18.200,0.000
1.6917,-12.000,400.595,434.195,-16.800,0.000
1.7998,-12.000,428.185,461.785,-16.800,0.000
1.8945,-11.000,453.102,483.902,-15.400,0.000
2.0008,-11.000,480.774,511.574,-15.400,0.000
2.0966,-9.000,503.262,528.462,-12.600,0.000
2.1925,-9.000,531.412,556.612,-12.600,0.000
2.2998,-8.000,556.843,579.243,-11.200,0.000
2.3952,-8.000,584.989,607.389,-11.200,0.000
2.4938,-7.000,610.416,630.016,-9.800,0.000
2.5904,-7.000,638.558,658.158,-9.800,0.000
2.6976,-6.000,663.983,680.783,-8.400,0.000
2.7941,-6.000,692.122,708.922,-8.400,0.000
2.8913,-6.000,720.047,736.847,-8.400,0.000
2.9977,-5.000,745.272,759.272,-7.000,0.000
3.0921,-4.000,770.724,781.924,-5.600,0.000
3.2010,-3.000,796.385,804.785,-4.200,0.000
3.2978,-1.000,819.734,822.534,-1.400,0.000
3.3940,1.000,843.476,840.676,1.400,0.000
3.4911,3.000,867.388,858.988,4.200,0.000
3.5986,5.000,891.457,877.457,7.000,0.000
3.6940,6.000,918.365,901.565,8.400,0.000
3.8003,8.000,942.477,920.077,11.200,0.000
3.8963,9.000,969.426,944.226,12.600,0.000
3.9913,12.000,990.880,957.280,16.800,0.000
4.0973,14.000,1015.399,976.199,19.600,0.000
4.1924,17.000,1037.330,989.730,23.800,0.000
4.2986,18.000,1064.983,1014.583,25.200,0.000
4.3955,19.000,1092.478,1039.278,26.600,0.000
4.5000,21.000,1117.130,1058.330,29.400,0.000
4.5961,22.000,1144.575,1082.975,30.800,0.000
4.6910,22.000,1174.573,1112.973,30.800,0.000
4.7986,23.000,1201.513,1137.113,32.200,0.000
4.8944,21.000,1220.439,1161.639,29.400,0.000
4.9902,20.000,1219.695,1163.695,28.000,0.000
5.0962,21.000,1221.603,1162.803,29.400,0.000
5.1937,23.000,1220.678,1156.278,32.200,0.000
5.2993,22.000,1219.947,1158.347,30.800,0.000
5.3938,21.000,1219.258,1160.458,29.400,0.000
5.5008,21.000,1223.913,1165.113,29.400,0.000
5.5986,21.000,1228.195,1169.395,29.400,0.000
5.6953,20.000,1226.831,1170.831,28.000,0.000
5.7896,19.000,1225.559,1172.359,26.600,0.000
5.8966,18.000,1224.374,1173.974,25.200,0.000
5.9917,16.000,1217.963,1173.163,22.400,0.000
6.0897,14.000,1212.033,1172.833,19.600,0.000
6.1966,11.000,1201.242,1170.442,15.400,0.000
6.2925,9.000,1196.570,1171.370,12.600,0.000
6.3992,6.000,1186.936,1170.136,8.400,0.000
6.4942,3.000,1178.024,1169.624,4.200,0.000
6.5915,1.000,1175.081,1172.281,1.400,0.000
6.6990,-2.000,1166.654,1172.254,-2.800,0.000
6.7949,-6.000,1152.781,1169.581,-8.400,0.000
6.8906,-9.000,1144.682,1169.882,-12.600,0.000
6.9972,-12.000,1136.606,1170.206,-16.800,0.000
7.0941,-16.000,1123.057,1167.857,-22.400,0.000
7.1900,-19.000,1115.256,1168.456,-26.600,0.000
7.2969,-22.000,1107.455,1169.055,-30.800,0.000
7.3926,-24.000,1105.150,1172.350,-33.600,0.000
7.4981,-27.000,1097.117,1172.717,-37.800,0.000
7.5932,-29.000,1094.599,1175.799,-40.600,0.000
7.6895,-31.000,1091.866,1178.666,-43.400,0.000
7.7955,-33.000,1088.936,1181.336,-46.200,0.000
7.8914,-35.000,1085.824,1183.824,-49.000,0.000
7.9975,-37.000,1082.546,1186.146,-51.800,0.000
8.0928,-38.000,1084.609,1191.009,-53.200,0.000
8.1983,-39.000,1086.300,1195.500,-54.600,0.000
8.2961,-40.000,1087.647,1199.647,-56.000,0.000
8.3949,-41.000,1088.679,1203.479,-57.400,0.000
8.4917,-42.000,1089.420,1207.020,-58.800,0.000
8.5985,-42.000,1095.389,1212.989,-58.800,0.000
8.6934,-42.000,1100.881,1218.481,-58.800,0.000
8.8000,-42.000,1105.934,1223.534,-58.800,0.000
