time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0004,24.000,153.380,157.291,-1.956,-54.756
0.1021,25.000,350.519,273.473,38.523,-16.477
0.2036,24.000,519.762,418.143,50.810,-1.990
5.4487,25.000,151.017,159.654,-4.318,-51.818
5.5495,25.000,346.164,279.428,33.368,-14.132
5.6504,25.000,514.038,426.746,43.646,-3.854
5.7514,26.000,673.909,581.357,46.276,-3.124
5.8526,26.000,833.975,736.879,48.548,-0.852
5.9542,26.000,992.498,894.162,49.168,-0.232
6.0552,27.000,990.862,892.534,49.164,-2.136
6.1567,29.000,990.009,889.265,50.372,-4.728
6.2576,31.000,991.045,884.115,53.465,-5.435
6.3597,33.000,992.601,878.456,57.072,-5.628
6.4617,33.000,995.606,873.275,61.165,-1.535
6.5635,32.000,995.574,870.665,62.454,1.654
6.6656,31.000,993.408,870.561,61.424,2.524
6.7676,30.000,990.781,871.259,59.761,2.761
6.8695,30.000,988.286,872.780,57.753,0.753
6.9724,29.000,987.143,872.387,57.378,2.278
7.0742,29.000,985.179,873.737,55.721,0.621
7.1755,27.000,984.151,872.921,55.615,4.315
7.2770,26.000,980.817,875.518,52.650,3.250
7.3784,24.000,978.220,876.957,50.632,5.032
7.4799,21.000,974.386,879.405,47.490,7.590
7.5814,19.000,969.134,884.503,42.316,6.216
7.6832,17.000,965.048,888.767,38.141,5.841
7.7849,14.000,961.240,892.418,34.411,7.811
7.8870,10.000,956.099,897.256,29.421,10.421
7.9880,5.000,949.243,903.832,22.706,13.206
8.0890,-4.000,939.545,910.233,14.656,22.256
8.1912,-19.000,920.833,918.712,1.061,37.161
8.2923,-31.000,891.413,939.198,-23.893,35.007
8.3944,-23.000,862.701,964.169,-50.734,-7.034
8.4962,-15.000,865.354,959.355,-47.000,-18.500
8.5978,-13.000,880.030,947.812,-33.891,-9.191
8.6997,-13.000,888.955,943.368,-27.207,-2.507
8.8019,-14.000,892.532,942.954,-25.211,1.389
8.9033,-15.000,893.070,945.166,-26.048,2.452
9.0044,-17.000,892.337,947.309,-27.486,4.814
9.1060,-19.000,889.670,950.953,-30.642,5.458
9.2078,-19.000,886.950,956.173,-34.611,1.489
9.3090,-19.000,887.017,958.405,-35.694,0.406
9.4104,-19.000,722.614,806.004,-41.695,0.105
9.5122,-21.000,563.246,646.465,-41.610,4.590
9.6133,-23.000,495.880,585.574,-44.847,5.753
9.7157,-25.000,491.160,589.051,-48.946,6.054
9.8591,-26.000,486.489,593.186,-53.349,3.851
9.9609,-26.000,483.789,596.193,-56.202,0.998
10.0624,-26.000,483.191,597.074,-56.941,0.259
10.1639,-25.000,482.744,597.173,-57.214,-2.214
10.2651,-25.000,484.624,595.773,-55.574,-0.574
10.3664,-24.000,484.885,595.346,-55.230,-2.430
10.4676,-23.000,486.623,593.646,-53.512,-2.912
10.5699,-22.000,488.812,591.685,-51.436,-3.036
10.6718,-21.000,491.181,589.718,-49.269,-3.069
10.7734,-20.000,493.653,587.807,-47.077,-3.077
10.8745,-19.000,496.205,585.964,-44.879,-3.079
10.9757,-18.000,498.826,584.186,-42.680,-3.080
11.0776,-17.000,501.510,582.470,-40.480,-3.080
11.1794,-16.000,504.252,580.812,-38.280,-3.080
11.2811,-15.000,507.046,579.206,-36.080,-3.080
11.3829,-13.000,509.503,577.426,-33.961,-5.361
11.4844,-11.000,513.815,574.121,-30.153,-5.953
11.5858,-9.000,518.717,570.530,-25.906,-6.106
11.6872,-6.000,523.486,566.742,-21.628,-8.428
11.7889,-5.000,530.995,561.928,-15.466,-4.466
11.8900,-3.000,535.172,559.814,-12.321,-5.721
11.9911,-2.000,540.774,557.103,-8.165,-3.765
