time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0006,-2.000,22.156,27.756,-2.800,0.000
0.0319,-2.000,47.469,53.069,-2.800,0.000
0.1390,-2.000,72.795,78.395,-2.800,0.000
0.2362,-3.000,94.886,103.286,-4.200,0.000
0.3327,-3.000,120.285,128.685,-4.200,0.000
0.4309,-3.000,145.689,154.089,-4.200,0.000
0.5402,-2.000,169.221,174.821,-2.800,0.000
0.6375,-2.000,194.992,200.592,-2.800,0.000
0.7353,-2.000,220.739,226.339,-2.800,0.000
0.8316,-2.000,246.463,252.063,-2.800,0.000
0.9399,-2.000,272.167,277.767,-2.800,0.000
1.0366,-2.000,297.851,303.451,-2.800,0.000
1.1348,-3.000,318.022,326.422,-4.200,0.000
1.2316,-3.000,343.905,352.305,-4.200,0.000
1.3313,-3.000,369.754,378.154,-4.200,0.000
1.4313,-3.000,395.572,403.972,-4.200,0.000
1.5399,-3.000,421.362,429.762,-4.200,0.000
1.6396,-3.000,447.126,455.526,-4.200,0.000
1.7386,-3.000,472.866,481.266,-4.200,0.000
1.8335,-3.000,498.584,506.984,-4.200,0.000
1.9307,-3.000,524.282,532.682,-4.200,0.000
2.0364,-3.000,549.961,558.361,-4.200,0.000
2.1311,-3.000,575.623,584.023,-4.200,0.000
2.2390,-3.000,601.269,609.669,-4.200,0.000
2.3342,-2.000,624.397,629.997,-2.800,0.000
2.4395,-2.000,650.424,656.024,-2.800,0.000
2.5725,-2.000,676.405,682.005,-2.800,0.000
2.6368,-1.000,699.842,702.642,-1.400,0.000
2.7322,-1.000,726.152,728.952,-1.400,0.000
2.8302,-1.000,752.395,755.195,-1.400,0.000
2.9371,-1.000,778.576,781.376,-1.400,0.000
3.0358,-1.000,804.700,807.500,-1.400,0.000
3.1331,-1.000,830.770,833.570,-1.400,0.000
3.2296,-1.000,856.793,859.593,-1.400,0.000
3.3368,-1.000,882.770,885.570,-1.400,0.000
3.4317,-2.000,903.211,908.811,-2.800,0.000
3.5389,-2.000,929.342,934.942,-2.800,0.000
3.6350,-3.000,949.923,958.323,-4.200,0.000
3.7315,-3.000,976.183,984.583,-4.200,0.000
3.8390,-4.000,996.883,1008.083,-5.600,0.000
3.9345,-5.000,992.292,1006.292,-7.000,0.000
4.0318,-5.000,993.356,1007.356,-7.000,0.000
4.1372,-5.000,994.335,1008.335,-7.000,0.000
4.2329,-5.000,995.236,1009.236,-7.000,0.000
4.3386,-6.000,990.568,1007.368,-8.400,0.000
4.4348,-6.000,991.562,1008.362,-8.400,0.000
4.5314,-6.000,992.477,1009.277,-8.400,0.000
4.6380,-5.000,990.814,1004.814,-7.000,0.000
4.7369,-4.000,989.492,1000.692,-5.600,0.000
4.8348,-3.000,988.484,996.884,-4.200,0.000
4.9308,-3.000,990.269,998.669,-4.200,0.000
5.0312,-3.000,991.911,1000.311,-4.200,0.000
5.1388,-3.000,993.421,1001.821,-4.200,0.000
5.2348,-3.000,994.811,1003.211,-4.200,0.000
5.3298,-3.000,996.089,1004.489,-4.200,0.000
5.4365,-4.000,991.770,1002.970,-5.600,0.000
5.5309,-6.000,982.092,998.892,-8.400,0.000
5.6378,-8.000,972.772,995.172,-11.200,0.000
5.7338,-9.000,969.277,994.477,-12.600,0.000
5.8298,-8.000,968.847,991.247,-11.200,0.000
5.9360,-7.000,968.658,988.258,-9.800,0.000
6.0320,-7.000,971.197,990.797,-9.800,0.000
6.1305,-8.000,968.037,990.437,-11.200,0.000
6.2373,-8.000,970.417,992.817,-11.200,0.000
6.3337,-6.000,967.599,984.399,-8.400,0.000
6.4309,-6.000,970.431,987.231,-8.400,0.000
6.5383,-6.000,973.036,989.836,-8.400,0.000
6.6339,-6.000,975.432,992.232,-8.400,0.000
6.7297,-6.000,977.637,994.437,-8.400,0.000
6.8370,-6.000,979.665,996.465,-8.400,0.000
6.9323,-6.000,981.532,998.332,-8.400,0.000
7.0387,-7.000,977.752,997.352,-9.800,0.000
7.1356,-7.000,979.564,999.164,-9.800,0.000
7.2315,-8.000,975.734,998.134,-11.200,0.000
7.3285,-8.000,977.499,999.899,-11.200,0.000
7.4355,-9.000,973.626,998.826,-12.600,0.000
7.5727,-9.000,975.351,1000.551,-12.600,0.000
7.6384,-9.000,976.939,1002.139,-12.600,0.000
7.7353,-9.000,978.399,1003.599,-12.600,0.000
7.8313,-10.000,974.246,1002.246,-14.000,0.000
7.9371,-11.000,970.218,1001.018,-15.400,0.000
8.0339,-11.000,971.800,1002.600,-15.400,0.000
8.1311,-12.000,967.760,1001.360,-16.800,0.000
8.2381,-12.000,969.330,1002.930,-16.800,0.000
