time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
5.2486,27.000,163.040,123.440,19.800,-39.600
5.3506,27.000,342.058,249.658,46.200,-13.200
5.4524,27.000,409.290,299.290,55.000,-4.400
5.5540,27.000,408.040,292.173,57.933,-1.467
5.6554,26.000,404.298,287.942,58.178,0.978
5.7575,25.000,566.221,441.669,62.276,2.276
5.8589,24.000,722.724,601.949,60.388,2.788
5.9598,24.000,721.424,604.028,58.698,1.098
6.0609,23.000,719.861,604.814,57.524,2.324
6.1624,21.000,716.723,606.529,55.097,4.697
6.2641,20.000,714.099,610.616,51.741,3.741
6.3657,18.000,710.998,614.087,48.456,5.256
6.4675,15.000,706.334,618.847,43.743,7.743
6.5689,11.000,699.843,625.815,37.014,10.614
6.6700,7.000,692.764,635.675,28.545,11.745
6.7715,5.000,688.341,647.523,20.409,8.409
6.8737,1.000,683.498,656.706,13.396,10.876
6.9752,-2.000,677.575,667.501,5.037,9.957
7.0761,-7.000,667.444,674.530,-3.543,13.377
7.1773,-10.000,657.669,684.024,-13.178,10.942
7.2795,-13.000,648.497,691.170,-21.337,9.983
7.3810,-15.000,641.018,697.828,-28.405,7.715
7.4822,-18.000,632.587,701.803,-34.608,8.712
7.5835,-20.000,624.906,706.719,-40.906,7.214
7.6852,-22.000,617.810,710.403,-46.296,6.624
7.7865,-24.000,610.813,713.470,-51.329,6.391
7.8876,-25.000,605.558,716.981,-55.711,4.409
7.9897,-26.000,601.380,719.165,-58.892,3.628
8.0918,-27.000,597.574,720.774,-61.600,3.320
8.1934,-29.000,592.066,721.326,-64.630,5.090
8.2953,-29.000,588.998,724.428,-67.715,2.005
8.3960,-30.000,585.988,724.866,-69.439,2.681
8.4979,-32.000,580.716,724.880,-72.082,4.838
8.5999,-34.000,574.063,726.127,-76.032,5.688
8.7017,-37.000,565.026,727.039,-81.007,7.913
8.8032,-41.000,552.743,728.421,-87.839,10.681
8.9041,-45.000,538.674,731.371,-96.349,11.771
9.0057,-46.000,529.282,737.266,-103.992,6.528
9.1071,-43.000,524.355,737.197,-106.421,-3.101
9.2092,-37.000,526.090,729.064,-101.487,-12.567
9.3106,-30.000,535.811,716.425,-90.307,-18.187
9.4127,-25.000,551.712,705.190,-76.739,-16.619
9.5142,-21.000,567.887,697.148,-64.631,-14.111
9.6152,-17.000,582.928,691.013,-54.042,-13.122
9.7161,-13.000,597.680,685.786,-44.053,-12.733
9.8178,-9.000,612.443,681.042,-34.300,-12.580
9.9192,-5.000,627.311,676.590,-24.639,-12.519
10.0207,-1.000,642.181,672.452,-15.135,-12.495
10.1216,2.000,656.515,668.105,-5.795,-10.595
10.2228,5.000,667.558,663.251,2.153,-9.847
10.3244,8.000,676.628,657.332,9.648,-9.552
10.4265,13.000,682.723,646.758,17.983,-13.217
10.5283,17.000,690.778,634.719,28.030,-12.770
10.6298,20.000,698.552,623.959,37.296,-10.704
10.7316,22.000,705.263,615.659,44.802,-7.998
10.8330,23.000,710.683,610.367,50.158,-5.042
10.9344,24.000,714.000,606.554,53.723,-3.877
11.0369,25.000,716.360,603.196,56.582,-3.418
11.1378,26.000,718.241,599.916,59.163,-3.237
11.2390,28.000,719.062,594.777,62.143,-5.057
11.3408,29.000,721.609,590.175,65.717,-3.883
11.4417,30.000,723.349,586.191,68.579,-3.421
11.5426,31.000,724.734,582.411,71.162,-3.238
11.6437,32.000,725.948,578.681,73.633,-3.167
11.7457,32.000,727.861,576.756,75.553,-1.247
