time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0005,-4.000,-61.931,99.212,-80.571,-68.571
5.2831,-3.000,-41.788,79.069,-60.429,-51.429
5.3706,-3.000,-6.655,81.630,-44.143,-32.143
5.4780,-3.000,24.266,88.444,-32.089,-20.089
5.5764,-3.000,50.685,99.797,-24.556,-12.556
5.6753,-3.000,74.296,113.991,-19.847,-7.847
5.7722,-4.000,74.695,146.505,-35.905,-19.905
5.8765,-5.000,79.369,174.250,-47.440,-27.440
5.9745,-6.000,86.641,198.942,-56.150,-32.150
6.0717,-6.000,118.020,206.208,-44.094,-20.094
6.1704,-6.000,144.860,217.977,-36.559,-12.559
6.2793,-7.000,145.761,247.460,-50.849,-22.849
6.3789,-7.000,173.834,258.396,-42.281,-14.281
6.4734,-8.000,175.566,287.417,-55.925,-23.925
6.5698,-9.000,181.116,313.022,-65.953,-29.953
6.6765,-9.000,212.208,321.649,-54.721,-18.721
6.7753,-11.000,194.557,365.958,-85.701,-41.701
6.8720,-11.000,230.263,370.388,-70.063,-26.063
6.9793,-12.000,236.931,395.509,-79.289,-31.289
7.0746,-13.000,245.719,418.831,-86.556,-34.556
7.1710,-14.000,255.880,441.075,-92.597,-36.597
7.2793,-15.000,266.942,462.689,-97.873,-37.873
7.3769,-15.000,301.704,469.046,-83.671,-23.671
7.4729,-15.000,331.023,480.611,-74.794,-14.794
7.5793,-15.000,356.905,495.398,-69.246,-9.246
7.6770,-15.000,380.609,512.167,-65.779,-5.779
7.7726,-16.000,360.726,525.950,-82.612,-18.612
7.8789,-16.000,368.900,520.164,-75.632,-11.632
7.9757,-17.000,351.264,531.805,-90.270,-22.270
8.0728,-18.000,337.762,539.600,-100.919,-28.919
8.1690,-20.000,303.789,559.938,-128.074,-48.074
8.2762,-22.000,277.353,573.446,-148.046,-60.046
8.3725,-25.000,235.577,600.635,-182.529,-82.529
8.4695,-28.000,202.815,619.976,-208.581,-96.581
8.5781,-32.000,156.859,653.585,-248.363,-120.363
8.6734,-37.000,101.315,697.769,-298.227,-150.227
8.7702,-42.000,57.425,731.209,-336.892,-168.892
8.8685,-48.000,1.952,777.067,-387.557,-195.557
8.9712,-54.000,-43.136,813.310,-428.223,-212.223
9.0784,-61.000,-100.622,862.658,-481.640,-237.640
9.1754,-71.000,-205.250,959.799,-582.525,-298.525
9.2716,-83.000,-324.747,1072.409,-698.578,-366.578
9.3765,-99.000,-494.449,1235.774,-865.111,-469.111
