time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0002,-1.000,32.783,4.497,14.143,17.143
0.0438,-1.000,44.394,30.965,6.714,10.714
0.1409,0.000,47.141,63.748,-8.304,-8.304
0.2478,-1.000,78.668,67.047,5.810,9.810
0.3438,0.000,81.079,98.816,-8.869,-8.869
0.4493,-1.000,112.197,101.282,5.457,9.457
0.5448,0.000,114.168,132.347,-9.089,-9.089
5.8120,-1.000,32.783,4.497,14.143,17.143
5.8433,-2.000,54.573,19.145,17.714,25.714
5.9402,-1.000,51.761,57.618,-2.929,1.071
6.0378,-1.000,70.570,77.231,-3.330,0.670
6.1453,-1.000,89.521,96.684,-3.581,0.419
6.2409,-2.000,116.904,102.381,7.262,15.262
6.3392,-2.000,130.483,127.406,1.538,9.538
6.4370,-2.000,146.193,150.270,-2.038,5.962
6.5452,-2.000,163.228,171.776,-4.274,3.726
6.6422,-2.000,181.088,192.431,-5.671,2.329
6.7466,-2.000,199.460,212.549,-6.545,1.455
6.8427,-2.000,218.147,232.328,-7.090,0.910
6.9393,-2.000,237.028,251.891,-7.431,0.569
7.0461,-2.000,256.027,271.317,-7.645,0.355
7.1420,-2.000,275.098,290.653,-7.778,0.222
7.2375,-2.000,294.209,309.932,-7.861,0.139
7.3449,-2.000,313.344,329.171,-7.913,0.087
7.4410,-1.000,317.588,355.479,-18.946,-14.946
7.5368,-1.000,342.774,369.457,-13.341,-9.341
7.6454,-1.000,365.821,385.497,-9.838,-5.838
7.7421,0.000,372.614,409.911,-18.649,-18.649
7.8390,-1.000,406.394,407.705,-0.656,3.344
7.9469,-1.000,425.192,429.012,-1.910,2.090
8.0440,-2.000,451.288,434.675,8.306,16.306
8.1428,-2.000,465.311,460.928,2.192,10.192
8.2383,-3.000,469.349,450.609,9.370,21.370
8.3436,-4.000,469.350,444.638,12.356,28.356
8.4395,-4.000,459.970,456.525,1.723,17.723
8.5461,-5.000,461.382,449.228,6.077,26.077
8.6405,-5.000,452.896,460.300,-3.702,16.298
8.7457,-5.000,447.973,467.601,-9.814,10.186
8.8397,-6.000,452.152,457.419,-2.634,21.366
8.9378,-6.000,445.378,466.670,-10.646,13.354
9.0437,-6.000,441.509,472.817,-15.654,8.346
9.1392,-6.000,439.428,476.995,-18.784,5.216
9.2358,-6.000,438.436,479.915,-20.740,3.260
9.3392,-6.000,438.100,482.025,-21.962,2.038
9.4363,-6.000,438.152,483.605,-22.726,1.274
9.5432,-6.000,438.426,484.834,-23.204,0.796
9.6392,-6.000,438.818,485.823,-23.503,0.497
9.7362,-6.000,439.267,486.645,-23.689,0.311
9.8422,-6.000,439.735,487.347,-23.806,0.194
9.9380,-5.000,425.296,495.053,-34.879,-14.879
10.0465,-5.000,431.779,490.377,-29.299,-9.299
10.1433,-4.000,421.193,494.817,-36.812,-20.812
10.2413,-4.000,430.170,488.185,-29.007,-13.007
