time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0005,27.000,163.040,123.440,19.800,-39.600
0.1023,27.000,342.058,249.658,46.200,-13.200
0.2037,27.000,504.783,394.783,55.000,-4.400
0.3054,28.000,598.399,481.066,58.667,-2.933
0.4069,28.000,596.920,475.676,60.622,-0.978
0.5083,27.000,593.451,472.369,60.541,1.141
0.6101,26.000,589.607,471.513,59.047,1.847
0.7112,24.000,584.748,472.050,56.349,3.549
0.8135,22.000,579.907,474.875,52.516,4.116
0.9147,19.000,574.237,479.092,47.572,5.772
1.0188,17.000,570.061,485.546,42.257,4.857
1.1207,15.000,566.987,491.882,37.552,4.552
1.2224,13.000,564.510,498.408,33.051,4.451
1.3232,12.000,563.789,505.089,29.350,2.950
1.4245,10.000,562.460,510.626,25.917,3.917
1.5262,8.000,560.785,517.107,21.839,4.239
1.6282,6.000,559.135,524.042,17.546,4.346
1.7307,5.000,558.978,531.147,13.915,2.915
1.8322,2.000,556.913,536.930,9.992,5.372
1.9341,0.000,555.073,545.185,4.944,4.724
2.0350,-3.000,549.879,551.350,-0.735,5.975
2.1377,-5.000,545.098,557.469,-6.185,4.925
2.2390,-7.000,540.163,562.033,-10.935,4.575
2.3410,-10.000,532.685,565.055,-16.185,5.925
2.4430,-12.000,525.766,568.970,-21.602,4.908
2.5470,-14.000,519.105,571.787,-26.341,4.569
2.6489,-16.000,512.335,574.042,-30.854,4.456
2.7513,-18.000,505.371,575.954,-35.291,4.419
2.8529,-19.000,500.311,578.252,-38.970,2.940
2.9541,-21.000,494.060,578.854,-42.397,3.913
3.0562,-23.000,487.005,579.949,-46.472,4.238
3.1579,-24.000,481.703,581.764,-50.031,2.879
3.2603,-26.000,475.201,582.035,-53.417,3.893
3.3620,-29.000,465.834,582.259,-58.212,5.698
3.4636,-32.000,455.098,583.520,-64.211,6.299
3.5654,-36.000,441.735,584.422,-71.344,7.966
3.6676,-44.000,418.693,583.736,-82.521,14.389
3.7692,-45.000,405.516,591.210,-92.847,6.263
3.8710,-43.000,400.247,591.358,-95.556,-0.846
3.9722,-39.000,401.135,585.252,-92.059,-6.149
4.0738,-33.000,407.707,574.826,-83.560,-10.850
4.1757,-28.000,419.865,565.185,-72.660,-10.950
4.2769,-24.000,433.545,558.398,-62.427,-9.517
4.3783,-21.000,446.927,554.691,-53.882,-7.572
4.4791,-18.000,459.125,552.393,-46.634,-6.924
4.5812,-16.000,470.887,551.990,-40.551,-5.241
4.6838,-13.000,481.205,550.920,-34.857,-6.147
4.7852,-11.000,492.189,550.774,-29.292,-4.982
4.8865,-8.000,502.126,549.668,-23.771,-6.061
4.9882,-6.000,512.886,549.413,-18.264,-4.954
5.0898,-4.000,522.137,550.006,-13.935,-4.585
5.1917,-2.000,531.097,550.360,-9.632,-4.462
5.2933,1.000,539.467,548.162,-4.347,-5.887
5.3953,4.000,547.421,542.986,2.218,-6.362
5.4976,7.000,553.893,536.575,8.659,-6.521
5.5998,10.000,559.385,528.973,15.206,-6.574
5.7007,12.000,564.670,522.559,21.055,-5.125
5.8022,14.000,568.382,516.505,25.938,-4.642
5.9042,15.000,571.913,512.380,29.766,-3.014
6.0066,15.000,574.684,511.133,31.775,-1.005
6.1085,16.000,575.337,508.980,33.178,-1.802
6.2104,16.000,576.938,508.179,34.379,-0.601
6.3121,17.000,577.032,506.005,35.513,-1.667
6.4133,18.000,577.684,502.969,37.358,-2.022
6.5151,18.000,579.079,501.667,38.706,-0.674
6.6164,19.000,578.939,499.161,39.889,-1.691
6.7179,20.000,579.381,495.882,41.750,-2.030
6.8207,21.000,579.973,492.300,43.837,-2.143
6.9224,21.000,581.207,490.676,45.266,-0.714
7.0244,22.000,580.900,487.949,46.475,-1.705
7.1262,22.000,581.823,486.600,47.612,-0.568
7.2283,22.000,582.031,486.050,47.991,-0.189
7.3303,21.000,580.648,485.881,47.384,1.404
7.4318,20.000,578.718,487.289,45.715,1.935
7.5325,19.000,576.846,489.463,43.692,2.112
7.6344,18.000,575.185,492.084,41.551,2.171
7.7366,17.000,573.750,495.009,39.370,2.190
7.8380,16.000,572.512,498.159,37.177,2.197
7.9393,16.000,572.812,501.388,35.712,0.732
8.0414,15.000,572.362,503.381,34.491,1.711
8.1433,14.000,571.466,506.232,32.617,2.037
8.2450,13.000,570.516,509.465,30.526,2.146
8.3479,11.000,568.253,512.996,27.629,3.649
8.4500,9.000,565.581,518.122,23.730,4.150
8.5514,7.000,563.049,524.056,19.497,4.317
8.6535,5.000,560.786,530.482,15.152,4.372
8.7554,5.000,561.536,537.061,12.237,1.457
8.8575,4.000,562.563,540.618,10.972,1.952
8.9595,2.000,561.568,544.720,8.424,3.584
9.0610,1.000,561.158,550.336,5.411,2.661
9.1628,-1.000,558.890,554.769,2.060,3.820
9.2650,-2.000,556.895,559.775,-1.440,2.740
9.3665,-6.000,548.900,561.300,-6.200,6.780
9.4685,-8.000,541.605,565.978,-12.187,5.193
9.5698,-10.000,534.909,569.140,-17.116,4.664
9.6709,-12.000,528.200,571.583,-21.692,4.488
9.7723,-14.000,521.314,573.615,-26.151,4.429
9.8736,-15.000,516.327,576.000,-29.837,2.943
9.9751,-16.000,512.230,577.295,-32.532,2.448
10.0769,-18.000,506.291,577.552,-35.631,3.749
