time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
0.0002,1.000,63.195,62.401,0.397,-1.194
0.0509,1.000,127.631,125.300,1.165,-0.457
0.1024,1.000,191.611,188.653,1.479,-0.175
0.1545,1.000,255.416,252.180,1.618,-0.067
0.2066,1.000,319.155,315.774,1.690,-0.026
0.2587,1.000,382.867,379.393,1.737,-0.010
0.3105,1.000,446.570,443.021,1.775,-0.004
0.3627,1.000,510.269,506.652,1.808,-0.001
0.4144,1.000,573.966,570.285,1.840,-0.001
0.4668,1.000,637.662,633.918,1.872,-0.000
0.5184,2.000,700.828,696.353,2.238,-1.194
0.5705,2.000,765.235,759.285,2.975,-0.457
0.6226,2.000,829.186,822.672,3.257,-0.175
0.6747,2.000,892.962,886.232,3.365,-0.067
0.7263,3.000,956.173,948.628,3.772,-1.220
0.7783,3.000,1020.598,1011.548,4.525,-0.467
0.8304,3.000,1084.558,1074.931,4.813,-0.179
0.8824,3.000,1148.339,1138.492,4.924,-0.068
0.9336,4.000,1211.553,1200.890,5.332,-1.220
0.9844,4.000,1275.981,1263.811,6.085,-0.467
1.0354,5.000,1275.783,1262.305,6.739,-1.373
1.0866,5.000,1276.646,1261.473,7.587,-0.525
1.1376,6.000,1276.487,1259.933,8.277,-1.395
1.1883,6.000,1277.367,1259.090,9.138,-0.534
1.2395,7.000,1277.215,1257.548,9.834,-1.398
1.2904,7.000,1278.099,1256.705,10.697,-0.535
1.3416,8.000,1277.950,1255.164,11.393,-1.399
1.3922,8.000,1278.837,1254.323,12.257,-0.535
1.4431,9.000,1278.690,1252.784,12.953,-1.399
1.4941,9.000,1279.578,1251.944,13.817,-0.535
1.5454,10.000,1279.432,1250.406,14.513,-1.399
1.5963,11.000,1279.824,1248.339,15.743,-1.729
1.6474,11.000,1280.920,1247.300,16.810,-0.662
1.6981,12.000,1280.857,1245.688,17.585,-1.447
1.7490,12.000,1281.780,1244.824,18.478,-0.554
1.8009,13.000,1281.651,1243.279,19.186,-1.406
1.8519,13.000,1282.549,1242.441,20.054,-0.538
1.9031,14.000,1282.411,1240.907,20.752,-1.400
1.9539,14.000,1283.305,1240.073,21.616,-0.536
2.0049,14.000,1283.664,1239.770,21.947,-0.205
2.0563,15.000,1283.319,1238.440,22.439,-1.273
2.1079,15.000,1284.133,1237.683,23.225,-0.487
2.1601,16.000,1283.962,1236.179,23.892,-1.380
2.2109,16.000,1284.844,1235.357,24.744,-0.528
2.2615,17.000,1284.699,1233.828,25.436,-1.396
2.3127,17.000,1285.591,1232.996,26.298,-0.534
2.3636,17.000,1285.949,1232.694,26.627,-0.205
2.4147,18.000,1285.603,1231.363,27.120,-1.272
2.4665,18.000,1286.417,1230.607,27.905,-0.487
2.5178,19.000,1286.245,1229.102,28.572,-1.380
2.5687,19.000,1287.127,1228.280,29.424,-0.528
2.6196,20.000,1286.982,1226.750,30.116,-1.396
2.6707,20.000,1287.874,1225.919,30.978,-0.534
2.7217,20.000,1288.231,1225.616,31.307,-0.205
2.7724,21.000,1287.885,1224.285,31.800,-1.272
2.8233,21.000,1288.699,1223.528,32.585,-0.487
2.8745,21.000,1289.025,1223.254,32.886,-0.186
2.9255,21.000,1289.164,1223.163,33.001,-0.071
2.9768,22.000,1288.733,1221.911,33.411,-1.221
3.0276,22.000,1289.512,1221.183,34.165,-0.467
3.0785,22.000,1289.824,1220.918,34.453,-0.179
3.1298,22.000,1289.956,1220.829,34.564,-0.068
3.1807,22.000,1290.018,1220.807,34.606,-0.026
3.2313,23.000,1289.554,1219.579,34.988,-1.204
3.2821,23.000,1290.320,1218.857,35.731,-0.461
3.3330,23.000,1290.624,1218.593,36.016,-0.176
3.3840,23.000,1290.752,1218.503,36.125,-0.067
3.4353,23.000,1290.810,1218.478,36.166,-0.026
3.4861,23.000,1290.842,1218.478,36.182,-0.010
3.5381,23.000,1290.863,1218.486,36.188,-0.004
3.5900,23.000,1290.878,1218.497,36.191,-0.001
3.6421,23.000,1290.891,1218.509,36.191,-0.001
3.6941,23.000,1290.903,1218.519,36.192,-0.000
3.7461,23.000,1290.913,1218.530,36.192,-0.000
3.7969,23.000,1290.923,1218.539,36.192,-0.000
3.8480,24.000,1290.434,1217.318,36.558,-1.194
3.8990,24.000,1291.184,1216.594,37.295,-0.457
3.9504,23.000,1290.376,1215.954,37.211,1.019
4.0014,24.000,1289.383,1215.487,36.948,-0.804
4.0525,23.000,1288.906,1214.749,37.078,0.886
4.1034,23.000,1288.600,1215.537,36.531,0.339
4.1542,23.000,1288.612,1215.969,36.322,0.130
4.2053,23.000,1288.736,1216.253,36.242,0.050
4.2574,23.000,1288.893,1216.471,36.211,0.019
4.3090,23.000,1289.054,1216.656,36.199,0.007
4.3610,23.000,1289.208,1216.819,36.195,0.003
