time_s,error_mm,left_rpm,right_rpm,pid_output,d_term
5.2496,-19.000,129.306,157.173,-13.933,27.867
5.3509,-19.000,266.227,331.249,-32.511,9.289
5.4526,-19.000,320.771,398.178,-38.704,3.096
5.5545,-20.000,314.273,397.275,-41.501,2.499
5.6559,-20.000,310.646,396.981,-43.167,0.833
5.7568,-20.000,308.523,395.968,-43.722,0.278
5.8579,-19.000,307.177,393.525,-43.174,-1.374
5.9592,-19.000,307.577,392.093,-42.258,-0.458
6.0626,-19.000,307.470,391.375,-41.953,-0.153
6.1640,-19.000,307.241,390.943,-41.851,-0.051
6.2652,-18.000,307.105,389.272,-41.084,-1.484
6.3670,-18.000,308.371,388.560,-40.095,-0.495
6.4682,-18.000,308.922,388.451,-39.765,-0.165
