t_s,v_cmd_ms,voltage_v,encoder_v_ms,encoder_rpm,encoder_count
2.56,0.025,0.1287,-0.0,-0.0,27689824
2.611,0.025,0.1287,-0.0,-0.0,27689824
2.662,0.025,0.1287,-0.0,-0.0,27689824
2.713,0.025,0.1287,-0.0,-0.0,27689824
2.765,0.025,0.1287,-0.0,-0.0,27689824
2.817,0.025,0.1287,-0.0,-0.0,27689824
2.869,0.025,0.1287,-0.0,-0.0,27689824
2.921,0.025,0.1287,-0.0,-0.0,27689824
2.971,0.025,0.1287,-0.0,-0.0,27689824
3.022,0.025,0.1287,-0.0,-0.0,27689824
3.073,0.025,0.1287,-0.0,-0.0,27689824
3.124,0.025,0.1287,-0.0,-0.0,27689824
3.175,0.025,0.1287,-0.0,-0.0,27689824
3.226,0.025,0.1287,-0.0,-0.0,27689824
3.277,0.025,0.1287,-0.0,-0.0,27689824
3.328,0.025,0.1287,-0.0,-0.0,27689824
3.379,0.025,0.1287,-0.0,-0.0,27689824
3.43,0.025,0.1287,-0.0,-0.0,27689824
3.482,0.025,0.1287,-0.0,-0.0,27689824
3.534,0.025,0.1287,-0.0,-0.0,27689824
3.586,0.025,0.1287,-0.0,-0.0,27689824
3.638,0.025,0.1287,-0.0,-0.0,27689824
3.69,0.025,0.1287,-0.0,-0.0,27689824
3.741,0.025,0.1287,-0.0,-0.0,27689824
3.792,0.025,0.1287,-0.0,-0.0,27689824
3.843,0.025,0.1287,-0.0,-0.0,27689824
3.894,0.025,0.1287,-0.0,-0.0,27689824
3.945,0.025,0.1287,-0.0,-0.0,27689824
3.996,0.025,0.1287,-0.0,-0.0,27689824
4.047,0.05,0.1919,-0.0,-0.0,27689824
4.098,0.05,0.1919,-0.0,-0.0,27689824
4.149,0.05,0.1919,-0.0,-0.0,27689824
4.199,0.05,0.1919,-0.0,-0.0,27689824
4.25,0.05,0.1919,-0.0,-0.0,27689824
4.302,0.05,0.1919,-0.01269357095924304,-4.040489127302523,27689853
4.354,0.05,0.1919,-0.01269357095924304,-4.040489127302523,27689853
4.404,0.05,0.1919,-0.04063979697458897,-12.936049149513776,27689912
4.455,0.05,0.1919,-0.04063979697458897,-12.936049149513776,27689912
4.506,0.05,0.1919,-0.04885935204546933,-15.552414788607102,27690019
4.557,0.05,0.1919,-0.04927421166688361,-15.684468707481733,27690125
4.608,0.05,0.1919,-0.04927421166688361,-15.684468707481733,27690125
4.659,0.05,0.1919,-0.04876445077685358,-15.522206776595327,27690233
4.71,0.05,0.1919,-0.04876445077685358,-15.522206776595327,27690233
4.761,0.05,0.1919,-0.04784562805035587,-15.229736419100762,27690339
4.812,0.05,0.1919,-0.04784562805035587,-15.229736419100762,27690339
4.863,0.05,0.1919,-0.04781969079478079,-15.221480334230737,27690445
4.914,0.05,0.1919,-0.04781969079478079,-15.221480334230737,27690445
4.965,0.05,0.1919,-0.05289186959582476,-16.836004991094878,27690553
5.016,0.05,0.1919,-0.05289186959582476,-16.836004991094878,27690553
5.067,0.05,0.1919,-0.04824083590705159,-15.355534986984514,27690660
5.118,0.05,0.1919,-0.04824083590705159,-15.355534986984514,27690660
5.169,0.05,0.1919,-0.047386609966275695,-15.0836264250009,27690765
5.22,0.05,0.1919,-0.047386609966275695,-15.0836264250009,27690765
5.271,0.05,0.1919,-0.04869181508476945,-15.499086117715146,27690875
5.322,0.05,0.1919,-0.04869181508476945,-15.499086117715146,27690875
5.373,0.05,0.1919,-0.05175916349530504,-16.47545344115876,27690991
5.424,0.05,0.1919,-0.05175916349530504,-16.47545344115876,27690991
5.474,0.05,0.1919,-0.045560299505886435,-14.502293750218126,27691095
5.525,0.05,0.1919,-0.045560299505886435,-14.502293750218126,27691095
5.576,0.05,0.1919,-0.04739761618718767,-15.087129813926703,27691201
5.627,0.05,0.1919,-0.04739761618718767,-15.087129813926703,27691201
5.678,0.05,0.1919,-0.050573380156071636,-16.098006881408743,27691313
5.729,0.05,0.1919,-0.050573380156071636,-16.098006881408743,27691313
5.78,0.05,0.1919,-0.046908663745321655,-14.931491417807043,27691417
5.831,0.05,0.1919,-0.046908663745321655,-14.931491417807043,27691417
5.882,0.05,0.1919,-0.0488425824600142,-15.547076863769533,27691525
5.933,0.05,0.1919,-0.0488425824600142,-15.547076863769533,27691525
5.984,0.05,0.1919,-0.04830931270991857,-15.37733183031133,27691632
6.035,0.07500000000000001,0.2551,-0.04830931270991857,-15.37733183031133,27691632
6.086,0.07500000000000001,0.2551,-0.05093807877244645,-16.214094056478395,27691745
6.137,0.07500000000000001,0.2551,-0.05093807877244645,-16.214094056478395,27691745
6.188,0.07500000000000001,0.2551,-0.05038988322651297,-16.03959799464585,27691857
6.239,0.07500000000000001,0.2551,-0.05038988322651297,-16.03959799464585,27691857
6.29,0.07500000000000001,0.2551,-0.06579767005828155,-20.944048867410213,27692003
6.341,0.07500000000000001,0.2551,-0.06579767005828155,-20.944048867410213,27692003
6.392,0.07500000000000001,0.2551,-0.11207907712145142,-35.6758782821135,27692165
6.443,0.07500000000000001,0.2551,-0.11207907712145142,-35.6758782821135,27692165
6.494,0.07500000000000001,0.2551,-0.07368078073109736,-23.45332092844844,27692332
6.545,0.07500000000000001,0.2551,-0.07368078073109736,-23.45332092844844,27692332
6.596,0.07500000000000001,0.2551,-0.0699937190486637,-22.279692743960368,27692493
6.648,0.07500000000000001,0.2551,-0.0699937190486637,-22.279692743960368,27692493
6.699,0.07500000000000001,0.2551,-0.07014099218325776,-22.326571238670926,27692653
6.75,0.07500000000000001,0.2551,-0.07014099218325776,-22.326571238670926,27692653
6.801,0.07500000000000001,0.2551,-0.0681499472977948,-21.6928019677924,27692807
6.852,0.07500000000000001,0.2551,-0.0681499472977948,-21.6928019677924,27692807
6.903,0.07500000000000001,0.2551,-0.06853093780759359,-21.814075013603553,27692963
6.954,0.07500000000000001,0.2551,-0.06853093780759359,-21.814075013603553,27692963
7.005,0.07500000000000001,0.2551,-0.09877357566883944,-31.440605629114323,27693126
7.057,0.07500000000000001,0.2551,-0.07534610665411877,-23.9834106334643,27693290
7.109,0.07500000000000001,0.2551,-0.07534610665411877,-23.9834106334643,27693290
7.161,0.07500000000000001,0.2551,-0.06634271479517347,-21.117541995575355,27693440
7.213,0.07500000000000001,0.2551,-0.06634271479517347,-21.117541995575355,27693440
7.265,0.07500000000000001,0.2551,-0.07962731013952817,-25.346160027634618,27693620
7.316,0.07500000000000001,0.2551,-0.07962731013952817,-25.346160027634618,27693620
7.368,0.07500000000000001,0.2551,-0.06634898766784902,-21.119538712962758,27693768
7.419,0.07500000000000001,0.2551,-0.06634898766784902,-21.119538712962758,27693768
7.47,0.07500000000000001,0.2551,-0.06981523051090914,-22.2228780778226,27693923
7.522,0.07500000000000001,0.2551,-0.06981523051090914,-22.2228780778226,27693923
7.573,0.07500000000000001,0.2551,-0.07522755256091433,-23.94567369354977,27694091
7.624,0.07500000000000001,0.2551,-0.07522755256091433,-23.94567369354977,27694091
7.676,0.07500000000000001,0.2551,-0.08613092728051905,-27.41632565956637,27694248
7.727,0.07500000000000001,0.2551,-0.08613092728051905,-27.41632565956637,27694248
7.779,0.07500000000000001,0.2551,-0.07078063800241007,-22.53017682656324,27694405
7.83,0.07500000000000001,0.2551,-0.07078063800241007,-22.53017682656324,27694405
7.881,0.07500000000000001,0.2551,-0.07082711237707402,-22.544970079472982,27694562
7.932,0.07500000000000001,0.2551,-0.07082711237707402,-22.544970079472982,27694562
7.984,0.07500000000000001,0.2551,-0.06978084059670928,-22.21193142814777,27694718
8.036,0.1,0.3183,-0.06978084059670928,-22.21193142814777,27694718
8.088,0.1,0.3183,-0.07251227611112704,-23.08137435586045,27694882
8.14,0.1,0.3183,-0.07251227611112704,-23.08137435586045,27694882
8.192,0.1,0.3183,-0.07395863773129448,-23.541765558556552,27695049
8.244,0.1,0.3183,-0.07395863773129448,-23.541765558556552,27695049
8.296,0.1,0.3183,-0.0894456146556944,-28.471423420693284,27695251
8.346,0.1,0.3183,-0.0894456146556944,-28.471423420693284,27695251
8.397,0.1,0.3183,-0.09501808698799749,-30.245196454551003,27695466
8.448,0.1,0.3183,-0.09501808698799749,-30.245196454551003,27695466
8.499,0.1,0.3183,-0.09345782295682026,-29.74854898837032,27695677
8.55,0.1,0.3183,-0.09345782295682026,-29.74854898837032,27695677
8.602,0.1,0.3183,-0.0956545239511812,-30.447780631865164,27695891
8.654,0.1,0.3183,-0.0956545239511812,-30.447780631865164,27695891
8.705,0.1,0.3183,-0.1435409943230168,-45.69051756566763,27696109
8.756,0.1,0.3183,-0.1435409943230168,-45.69051756566763,27696109
8.807,0.1,0.3183,-0.09902905654200303,-31.521927716773156,27696324
8.859,0.1,0.3183,-0.09909998359204708,-31.54450449800003,27696544
8.911,0.1,0.3183,-0.09909998359204708,-31.54450449800003,27696544
8.963,0.1,0.3183,-0.09603497428867644,-30.56888173549186,27696761
9.015,0.1,0.3183,-0.09603497428867644,-30.56888173549186,27696761
9.066,0.1,0.3183,-0.09783734520724108,-31.14259421744115,27696980
9.118,0.1,0.3183,-0.09783734520724108,-31.14259421744115,27696980
9.17,0.1,0.3183,-0.09612972636393682,-30.599042257783672,27697197
9.222,0.1,0.3183,-0.09612972636393682,-30.599042257783672,27697197
9.274,0.1,0.3183,-0.11176068771868373,-35.574531787556396,27697413
9.326,0.1,0.3183,-0.11176068771868373,-35.574531787556396,27697413
9.378,0.1,0.3183,-0.09554204529705611,-30.411977564272505,27697629
9.43,0.1,0.3183,-0.09554204529705611,-30.411977564272505,27697629
9.482,0.1,0.3183,-0.09516054778925322,-30.290543135984365,27697844
9.534,0.1,0.3183,-0.09516054778925322,-30.290543135984365,27697844
9.586,0.1,0.3183,-0.09388352022793821,-29.884052638288626,27698056
9.638,0.1,0.3183,-0.09388352022793821,-29.884052638288626,27698056
9.69,0.1,0.3183,-0.09515618485800982,-30.289154371836855,27698271
9.741,0.1,0.3183,-0.09515618485800982,-30.289154371836855,27698271
9.792,0.1,0.3183,-0.09940386164142749,-31.641231885312063,27698492
9.844,0.1,0.3183,-0.09940386164142749,-31.641231885312063,27698492
9.896,0.1,0.3183,-0.09407816455751103,-29.946009852681268,27698704
9.948,0.1,0.3183,-0.09407816455751103,-29.946009852681268,27698704
10.0,0.125,0.3815,-0.09782045181739764,-31.13721688444282,27698925
10.052,0.125,0.3815,-0.09782045181739764,-31.13721688444282,27698925
10.103,0.125,0.3815,-0.09862836579633845,-31.39438389112577,27699146
10.155,0.125,0.3815,-0.09862836579633845,-31.39438389112577,27699146
10.207,0.125,0.3815,-0.15787077125860205,-50.25182723107287,27699382
10.259,0.125,0.3815,-0.1213579646299569,-38.62943990885808,27699652
10.311,0.125,0.3815,-0.1213579646299569,-38.62943990885808,27699652
10.363,0.125,0.3815,-0.12255415053469097,-39.010197708048636,27699929
10.415,0.125,0.3815,-0.12255415053469097,-39.010197708048636,27699929
10.467,0.125,0.3815,-0.12049191531867881,-38.3537678511556,27700201
10.519,0.125,0.3815,-0.12049191531867881,-38.3537678511556,27700201
10.57,0.125,0.3815,-0.14782650786754195,-47.054638894264514,27700487
10.621,0.125,0.3815,-0.14782650786754195,-47.054638894264514,27700487
10.673,0.125,0.3815,-0.12055373439902897,-38.37344547558584,27700764
10.725,0.125,0.3815,-0.12055373439902897,-38.37344547558584,27700764
10.777,0.125,0.3815,-0.11911021453211985,-37.91395883104596,27701033
10.829,0.125,0.3815,-0.11911021453211985,-37.91395883104596,27701033
10.881,0.125,0.3815,-0.12435038710730319,-39.58195756703599,27701314
10.933,0.125,0.3815,-0.12435038710730319,-39.58195756703599,27701314
10.985,0.125,0.3815,-0.12373032395802155,-39.38458533656139,27701594
11.037,0.125,0.3815,-0.12373032395802155,-39.38458533656139,27701594
11.089,0.125,0.3815,-0.12238122953929076,-38.955155245684004,27701870
11.141,0.125,0.3815,-0.12238122953929076,-38.955155245684004,27701870
11.192,0.125,0.3815,-0.12227679992539338,-38.92191426717011,27702144
11.244,0.125,0.3815,-0.12227679992539338,-38.92191426717011,27702144
11.296,0.125,0.3815,-0.12260781572281644,-39.02727986797288,27702421
11.348,0.125,0.3815,-0.12260781572281644,-39.02727986797288,27702421
11.4,0.125,0.3815,-0.12393910794052634,-39.451043342269486,27702701
11.452,0.125,0.3815,-0.12393910794052634,-39.451043342269486,27702701
11.504,0.125,0.3815,-0.11933436468136403,-37.98530803953996,27702970
11.555,0.125,0.3815,-0.11933436468136403,-37.98530803953996,27702970
11.607,0.125,0.3815,-0.18491746657595473,-58.861057739187075,27703231
11.659,0.125,0.3815,-0.1302967137023275,-41.47473210870983,27703518
11.711,0.125,0.3815,-0.1302967137023275,-41.47473210870983,27703518
11.763,0.125,0.3815,-0.12007400137059045,-38.22074170990497,27703789
11.815,0.125,0.3815,-0.12007400137059045,-38.22074170990497,27703789
11.867,0.125,0.3815,-0.13400277765760757,-42.654408904504876,27704062
11.919,0.125,0.3815,-0.13400277765760757,-42.654408904504876,27704062
11.971,0.125,0.3815,-0.12368049233447094,-39.36872343814064,27704339
12.023,0.15000000000000002,0.4447,-0.12368049233447094,-39.36872343814064,27704339
12.075,0.15000000000000002,0.4447,-0.12351629109195644,-39.316456559324614,27704618
12.127,0.15000000000000002,0.4447,-0.12351629109195644,-39.316456559324614,27704618
12.177,0.15000000000000002,0.4447,-0.1257459918165864,-40.0261923432055,27704902
12.228,0.15000000000000002,0.4447,-0.1257459918165864,-40.0261923432055,27704902
12.279,0.15000000000000002,0.4447,-0.13817739097444168,-43.983229594247675,27705214
12.33,0.15000000000000002,0.4447,-0.13817739097444168,-43.983229594247675,27705214
12.381,0.15000000000000002,0.4447,-0.13765809729602946,-43.81793328257633,27705525
12.432,0.15000000000000002,0.4447,-0.13765809729602946,-43.81793328257633,27705525
12.483,0.15000000000000002,0.4447,-0.14637713258436724,-46.59328841283958,27705857
12.534,0.15000000000000002,0.4447,-0.14637713258436724,-46.59328841283958,27705857
12.585,0.15000000000000002,0.4447,-0.13690230667182443,-43.577357655006836,27706168
12.635,0.15000000000000002,0.4447,-0.13690230667182443,-43.577357655006836,27706168
12.686,0.15000000000000002,0.4447,-0.14950022350854864,-47.58739912945738,27706497
12.737,0.15000000000000002,0.4447,-0.14950022350854864,-47.58739912945738,27706497
12.787,0.15000000000000002,0.4447,-0.14848297934367227,-47.263600255114476,27706823
12.838,0.15000000000000002,0.4447,-0.14848297934367227,-47.263600255114476,27706823
12.889,0.15000000000000002,0.4447,-0.1476658783245619,-47.00350892272078,27707150
12.94,0.15000000000000002,0.4447,-0.1476658783245619,-47.00350892272078,27707150
12.991,0.15000000000000002,0.4447,-0.14932863644794742,-47.5327812717268,27707481
13.042,0.15000000000000002,0.4447,-0.14932863644794742,-47.5327812717268,27707481
13.093,0.15000000000000002,0.4447,-0.1491303530756296,-47.469665714052184,27707812
13.144,0.15000000000000002,0.4447,-0.1491303530756296,-47.469665714052184,27707812
13.195,0.15000000000000002,0.4447,-0.23874054885478022,-75.99347693342081,27708142
13.247,0.15000000000000002,0.4447,-0.23874054885478022,-75.99347693342081,27708142
13.299,0.15000000000000002,0.4447,-0.14592622617114967,-46.44976044376875,27708472
13.351,0.15000000000000002,0.4447,-0.14592622617114967,-46.44976044376875,27708472
13.401,0.15000000000000002,0.4447,-0.15155762821289454,-48.24229138673173,27708812
13.452,0.15000000000000002,0.4447,-0.15155762821289454,-48.24229138673173,27708812
13.503,0.15000000000000002,0.4447,-0.1417691897204303,-45.1265346442784,27709138
13.554,0.15000000000000002,0.4447,-0.1417691897204303,-45.1265346442784,27709138
13.605,0.15000000000000002,0.4447,-0.1712988646111695,-54.52612209779394,27709460
13.656,0.15000000000000002,0.4447,-0.1712988646111695,-54.52612209779394,27709460
13.707,0.15000000000000002,0.4447,-0.14711761276720986,-46.82899057556156,27709783
13.759,0.15000000000000002,0.4447,-0.1466923401262689,-46.693622089626565,27710107
13.811,0.15000000000000002,0.4447,-0.1466923401262689,-46.693622089626565,27710107
13.863,0.15000000000000002,0.4447,-0.14323170901642795,-45.592068994929015,27710430
13.915,0.15000000000000002,0.4447,-0.14323170901642795,-45.592068994929015,27710430
13.966,0.15000000000000002,0.4447,-0.14603449417240788,-46.4842232189266,27710755
14.016,0.17500000000000002,0.5079,-0.14603449417240788,-46.4842232189266,27710755
14.067,0.17500000000000002,0.5079,-0.1457369344683241,-46.389507023386805,27711077
14.119,0.17500000000000002,0.5079,-0.1457369344683241,-46.389507023386805,27711077
14.169,0.17500000000000002,0.5079,-0.15599714477832557,-49.65543339938513,27711422
14.221,0.17500000000000002,0.5079,-0.15599714477832557,-49.65543339938513,27711422
14.272,0.17500000000000002,0.5079,-0.16778930737695152,-53.40899533401451,27711798
14.324,0.17500000000000002,0.5079,-0.16778930737695152,-53.40899533401451,27711798
14.377,0.17500000000000002,0.5079,-0.2087915764797588,-66.46042294540625,27712183
14.428,0.17500000000000002,0.5079,-0.2087915764797588,-66.46042294540625,27712183
14.48,0.17500000000000002,0.5079,-0.17298591782157996,-55.06312781318569,27712570
14.532,0.17500000000000002,0.5079,-0.17298591782157996,-55.06312781318569,27712570
14.584,0.17500000000000002,0.5079,-0.17088563288548955,-54.394586354225225,27712955
14.636,0.17500000000000002,0.5079,-0.17088563288548955,-54.394586354225225,27712955
14.688,0.17500000000000002,0.5079,-0.1660586501769262,-52.85811003765129,27713331
14.741,0.17500000000000002,0.5079,-0.1660586501769262,-52.85811003765129,27713331
14.792,0.17500000000000002,0.5079,-0.1679348497535009,-53.455322911328864,27713710
14.844,0.17500000000000002,0.5079,-0.1679348497535009,-53.455322911328864,27713710
14.896,0.17500000000000002,0.5079,-0.1663619546901929,-52.95465486274826,27714086
14.948,0.17500000000000002,0.5079,-0.1663619546901929,-52.95465486274826,27714086
15.0,0.17500000000000002,0.5079,-0.1672590107057652,-53.24019666096555,27714463
15.052,0.17500000000000002,0.5079,-0.1672590107057652,-53.24019666096555,27714463
15.102,0.17500000000000002,0.5079,-0.1630158554245422,-51.8895583863393,27714831
15.153,0.17500000000000002,0.5079,-0.1630158554245422,-51.8895583863393,27714831
15.204,0.17500000000000002,0.5079,-0.23694811525619142,-75.42292759866201,27715206
15.255,0.17500000000000002,0.5079,-0.23694811525619142,-75.42292759866201,27715206
15.307,0.17500000000000002,0.5079,-0.17810316120360253,-56.69199697169204,27715593
15.359,0.17500000000000002,0.5079,-0.17706567820253388,-56.36175587570427,27715988
15.411,0.17500000000000002,0.5079,-0.17706567820253388,-56.36175587570427,27715988
15.463,0.17500000000000002,0.5079,-0.1704397192299668,-54.25264762928798,27716373
15.515,0.17500000000000002,0.5079,-0.1704397192299668,-54.25264762928798,27716373
15.567,0.17500000000000002,0.5079,-0.17311815234615865,-55.1052193696539,27716764
15.619,0.17500000000000002,0.5079,-0.17311815234615865,-55.1052193696539,27716764
15.672,0.17500000000000002,0.5079,-0.2037879866587698,-64.86773083897687,27717162
15.724,0.17500000000000002,0.5079,-0.2037879866587698,-64.86773083897687,27717162
15.775,0.17500000000000002,0.5079,-0.17189447133892893,-54.71570960751735,27717546
15.827,0.17500000000000002,0.5079,-0.17189447133892893,-54.71570960751735,27717546
15.879,0.17500000000000002,0.5079,-0.1711166644037484,-54.46812597050707,27717932
15.929,0.17500000000000002,0.5079,-0.1711166644037484,-54.46812597050707,27717932
15.98,0.17500000000000002,0.5079,-0.16911239306915926,-53.83014659011256,27718314
16.032,0.2,0.5711,-0.16911239306915926,-53.83014659011256,27718314
16.084,0.2,0.5711,-0.1678115995303014,-53.4160911468101,27718697
16.136,0.2,0.5711,-0.1678115995303014,-53.4160911468101,27718697
16.188,0.2,0.5711,-0.1730897363687346,-55.096174283114244,27719089
16.24,0.2,0.5711,-0.1730897363687346,-55.096174283114244,27719089
16.292,0.2,0.5711,-0.190874410924797,-60.757212016870234,27719520
16.344,0.2,0.5711,-0.190874410924797,-60.757212016870234,27719520
16.396,0.2,0.5711,-0.19601881726378684,-62.39472741311725,27719963
16.448,0.2,0.5711,-0.19601881726378684,-62.39472741311725,27719963
16.501,0.2,0.5711,-0.19582583146519028,-62.3332981255309,27720406
16.552,0.2,0.5711,-0.19582583146519028,-62.3332981255309,27720406
16.604,0.2,0.5711,-0.19763074802838046,-62.9078209113312,27720851
16.656,0.2,0.5711,-0.19763074802838046,-62.9078209113312,27720851
16.708,0.2,0.5711,-0.3144870495122114,-100.10433693650816,27721293
16.76,0.2,0.5711,-0.19647331902356457,-62.53939981654244,27721732
16.812,0.2,0.5711,-0.19647331902356457,-62.53939981654244,27721732
16.864,0.2,0.5711,-0.19131164609799556,-60.89638829508661,27722165
16.916,0.2,0.5711,-0.19131164609799556,-60.89638829508661,27722165
16.968,0.2,0.5711,-0.21813121201612629,-69.43332126998547,27722602
17.02,0.2,0.5711,-0.21813121201612629,-69.43332126998547,27722602
17.07,0.2,0.5711,-0.19367236689852607,-61.64782906441519,27723040
17.121,0.2,0.5711,-0.19367236689852607,-61.64782906441519,27723040
17.172,0.2,0.5711,-0.19564135216420528,-62.274576540231095,27723482
17.223,0.2,0.5711,-0.19564135216420528,-62.274576540231095,27723482
17.274,0.2,0.5711,-0.19943201476300626,-63.481181920616585,27723932
17.325,0.2,0.5711,-0.19943201476300626,-63.481181920616585,27723932
17.376,0.2,0.5711,-0.20852248729967116,-66.37476919911926,27724403
17.426,0.2,0.5711,-0.20852248729967116,-66.37476919911926,27724403
17.477,0.2,0.5711,-0.2091982977877477,-66.58988635866072,27724876
17.528,0.2,0.5711,-0.2091982977877477,-66.58988635866072,27724876
17.579,0.2,0.5711,-0.20738566663861072,-66.01290794388572,27725336
17.629,0.2,0.5711,-0.20738566663861072,-66.01290794388572,27725336
17.68,0.2,0.5711,-0.20206031537476307,-64.31779598920168,27725781
17.731,0.2,0.5711,-0.20206031537476307,-64.31779598920168,27725781
17.782,0.2,0.5711,-0.1991719751174336,-63.39840873063108,27726223
17.833,0.2,0.5711,-0.1991719751174336,-63.39840873063108,27726223
17.884,0.2,0.5711,-0.19583810331177012,-62.33720437561899,27726657
17.935,0.2,0.5711,-0.19583810331177012,-62.33720437561899,27726657
17.986,0.2,0.5711,-0.19896283588477004,-63.331837645285376,27727098
18.037,0.225,0.6343,-0.19896283588477004,-63.331837645285376,27727098
18.088,0.225,0.6343,-0.19640777781758972,-62.518537402728235,27727533
18.14,0.225,0.6343,-0.19640777781758972,-62.518537402728235,27727533
18.192,0.225,0.6343,-0.19924129721390413,-63.42047463926864,27727983
18.244,0.225,0.6343,-0.19924129721390413,-63.42047463926864,27727983
18.296,0.225,0.6343,-0.3429547496821447,-109.16588733751391,27728469
18.348,0.225,0.6343,-0.3429547496821447,-109.16588733751391,27728469
18.4,0.225,0.6343,-0.21842162459792952,-69.5257624658456,27728963
18.452,0.225,0.6343,-0.21842162459792952,-69.5257624658456,27728963
18.504,0.225,0.6343,-0.22070290943846096,-70.25191798378798,27729464
18.556,0.225,0.6343,-0.22070290943846096,-70.25191798378798,27729464
18.608,0.225,0.6343,-0.24600827445905865,-78.30686584333371,27729952
18.66,0.225,0.6343,-0.21727909520854355,-69.16208406594852,27730437
18.71,0.225,0.6343,-0.21727909520854355,-69.16208406594852,27730437
18.761,0.225,0.6343,-0.22189938278388546,-70.63276727819199,27730924
18.812,0.225,0.6343,-0.22189938278388546,-70.63276727819199,27730924
18.863,0.225,0.6343,-0.22619721224805264,-72.0008088857684,27731422
18.913,0.225,0.6343,-0.22619721224805264,-72.0008088857684,27731422
18.965,0.225,0.6343,-0.2274100119404448,-72.38685501781747,27731926
19.016,0.225,0.6343,-0.2274100119404448,-72.38685501781747,27731926
19.068,0.225,0.6343,-0.22973854825281032,-73.12805114638135,27732443
19.12,0.225,0.6343,-0.22973854825281032,-73.12805114638135,27732443
19.172,0.225,0.6343,-0.2279813835757848,-72.56872825803119,27732958
19.224,0.225,0.6343,-0.2279813835757848,-72.56872825803119,27732958
19.276,0.225,0.6343,-0.2312889697913179,-73.6215656498406,27733481
19.328,0.225,0.6343,-0.2312889697913179,-73.6215656498406,27733481
19.38,0.225,0.6343,-0.2233865580279001,-71.10614986084963,27733986
19.432,0.225,0.6343,-0.2233865580279001,-71.10614986084963,27733986
19.485,0.225,0.6343,-0.3017151834036649,-96.03892568914212,27734490
19.537,0.225,0.6343,-0.3017151834036649,-96.03892568914212,27734490
19.588,0.225,0.6343,-0.22367615425812323,-71.19833120393122,27734989
19.64,0.225,0.6343,-0.22367615425812323,-71.19833120393122,27734989
19.692,0.225,0.6343,-0.21831595777067603,-69.49212767008913,27735482
19.744,0.225,0.6343,-0.21831595777067603,-69.49212767008913,27735482
19.796,0.225,0.6343,-0.22828759628768494,-72.66619879150416,27735997
19.848,0.225,0.6343,-0.22828759628768494,-72.66619879150416,27735997
19.9,0.225,0.6343,-0.22780065945935837,-72.51120198510083,27736512
19.952,0.225,0.6343,-0.22780065945935837,-72.51120198510083,27736512
20.004,0.25,0.6975,-0.22667880451619285,-72.15410446582709,27737024
20.056,0.25,0.6975,-0.22667880451619285,-72.15410446582709,27737024
20.108,0.25,0.6975,-0.2921226055929809,-92.98551333801413,27737543
